TIMESTAMP,TA_F_MDS,TA_F_MDS_QC,TA_F_MDS_NIGHT,TA_F_MDS_NIGHT_SD,TA_F_MDS_NIGHT_QC,TA_F_MDS_DAY,TA_F_MDS_DAY_SD,TA_F_MDS_DAY_QC,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,TA_F,TA_F_QC,TA_F_NIGHT,TA_F_NIGHT_SD,TA_F_NIGHT_QC,TA_F_DAY,TA_F_DAY_SD,TA_F_DAY_QC,SW_IN_POT,SW_IN_F_MDS,SW_IN_F_MDS_QC,SW_IN_ERA,SW_IN_F,SW_IN_F_QC,LW_IN_F_MDS,LW_IN_F_MDS_QC,LW_IN_ERA,LW_IN_F,LW_IN_F_QC,LW_IN_JSB,LW_IN_JSB_QC,LW_IN_JSB_ERA,LW_IN_JSB_F,LW_IN_JSB_F_QC,VPD_F_MDS,VPD_F_MDS_QC,VPD_ERA,VPD_F,VPD_F_QC,PA_ERA,PA_F,PA_F_QC,P_ERA,P_F,P_F_QC,WS_ERA,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,TS_F_MDS_1,TS_F_MDS_1_QC,SWC_F_MDS_1,SWC_F_MDS_1_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_RANDUNC,LE_CORR_JOINTUNC,H_F_MDS,H_F_MDS_QC,H_RANDUNC,NIGHT_D,DAY_D,NIGHT_RANDUNC_N,DAY_RANDUNC_N,NEE_CUT_REF,NEE_VUT_REF,NEE_CUT_REF_QC,NEE_VUT_REF_QC,NEE_CUT_REF_RANDUNC,NEE_VUT_REF_RANDUNC,NEE_CUT_REF_JOINTUNC,NEE_VUT_REF_JOINTUNC,NEE_CUT_USTAR50,NEE_VUT_USTAR50,NEE_CUT_USTAR50_QC,NEE_VUT_USTAR50_QC,NEE_CUT_USTAR50_RANDUNC,NEE_VUT_USTAR50_RANDUNC,NEE_CUT_USTAR50_JOINTUNC,NEE_VUT_USTAR50_JOINTUNC,NEE_CUT_MEAN,NEE_VUT_MEAN,NEE_CUT_MEAN_QC,NEE_VUT_MEAN_QC,NEE_CUT_SE,NEE_VUT_SE,NEE_CUT_05,NEE_CUT_16,NEE_CUT_25,NEE_CUT_50,NEE_CUT_75,NEE_CUT_84,NEE_CUT_95,NEE_VUT_05,NEE_VUT_16,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_84,NEE_VUT_95,NEE_CUT_05_QC,NEE_CUT_16_QC,NEE_CUT_25_QC,NEE_CUT_50_QC,NEE_CUT_75_QC,NEE_CUT_84_QC,NEE_CUT_95_QC,NEE_VUT_05_QC,NEE_VUT_16_QC,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,NEE_VUT_84_QC,NEE_VUT_95_QC,NEE_CUT_REF_NIGHT,NEE_VUT_REF_NIGHT,NEE_CUT_REF_NIGHT_SD,NEE_VUT_REF_NIGHT_SD,NEE_CUT_REF_NIGHT_QC,NEE_VUT_REF_NIGHT_QC,NEE_CUT_REF_NIGHT_RANDUNC,NEE_VUT_REF_NIGHT_RANDUNC,NEE_CUT_REF_NIGHT_JOINTUNC,NEE_VUT_REF_NIGHT_JOINTUNC,NEE_CUT_REF_DAY,NEE_VUT_REF_DAY,NEE_CUT_REF_DAY_SD,NEE_VUT_REF_DAY_SD,NEE_CUT_REF_DAY_QC,NEE_VUT_REF_DAY_QC,NEE_CUT_REF_DAY_RANDUNC,NEE_VUT_REF_DAY_RANDUNC,NEE_CUT_REF_DAY_JOINTUNC,NEE_VUT_REF_DAY_JOINTUNC,NEE_CUT_USTAR50_NIGHT,NEE_VUT_USTAR50_NIGHT,NEE_CUT_USTAR50_NIGHT_SD,NEE_VUT_USTAR50_NIGHT_SD,NEE_CUT_USTAR50_NIGHT_QC,NEE_VUT_USTAR50_NIGHT_QC,NEE_CUT_USTAR50_NIGHT_RANDUNC,NEE_VUT_USTAR50_NIGHT_RANDUNC,NEE_CUT_USTAR50_NIGHT_JOINTUNC,NEE_VUT_USTAR50_NIGHT_JOINTUNC,NEE_CUT_USTAR50_DAY,NEE_VUT_USTAR50_DAY,NEE_CUT_USTAR50_DAY_SD,NEE_VUT_USTAR50_DAY_SD,NEE_CUT_USTAR50_DAY_QC,NEE_VUT_USTAR50_DAY_QC,NEE_CUT_USTAR50_DAY_RANDUNC,NEE_VUT_USTAR50_DAY_RANDUNC,NEE_CUT_USTAR50_DAY_JOINTUNC,NEE_VUT_USTAR50_DAY_JOINTUNC,NEE_CUT_05_NIGHT,NEE_CUT_16_NIGHT,NEE_CUT_25_NIGHT,NEE_CUT_50_NIGHT,NEE_CUT_75_NIGHT,NEE_CUT_84_NIGHT,NEE_CUT_95_NIGHT,NEE_VUT_05_NIGHT,NEE_VUT_16_NIGHT,NEE_VUT_25_NIGHT,NEE_VUT_50_NIGHT,NEE_VUT_75_NIGHT,NEE_VUT_84_NIGHT,NEE_VUT_95_NIGHT,NEE_CUT_05_NIGHT_QC,NEE_CUT_16_NIGHT_QC,NEE_CUT_25_NIGHT_QC,NEE_CUT_50_NIGHT_QC,NEE_CUT_75_NIGHT_QC,NEE_CUT_84_NIGHT_QC,NEE_CUT_95_NIGHT_QC,NEE_VUT_05_NIGHT_QC,NEE_VUT_16_NIGHT_QC,NEE_VUT_25_NIGHT_QC,NEE_VUT_50_NIGHT_QC,NEE_VUT_75_NIGHT_QC,NEE_VUT_84_NIGHT_QC,NEE_VUT_95_NIGHT_QC,NEE_CUT_05_DAY,NEE_CUT_16_DAY,NEE_CUT_25_DAY,NEE_CUT_50_DAY,NEE_CUT_75_DAY,NEE_CUT_84_DAY,NEE_CUT_95_DAY,NEE_VUT_05_DAY,NEE_VUT_16_DAY,NEE_VUT_25_DAY,NEE_VUT_50_DAY,NEE_VUT_75_DAY,NEE_VUT_84_DAY,NEE_VUT_95_DAY,NEE_CUT_05_DAY_QC,NEE_CUT_16_DAY_QC,NEE_CUT_25_DAY_QC,NEE_CUT_50_DAY_QC,NEE_CUT_75_DAY_QC,NEE_CUT_84_DAY_QC,NEE_CUT_95_DAY_QC,NEE_VUT_05_DAY_QC,NEE_VUT_16_DAY_QC,NEE_VUT_25_DAY_QC,NEE_VUT_50_DAY_QC,NEE_VUT_75_DAY_QC,NEE_VUT_84_DAY_QC,NEE_VUT_95_DAY_QC,RECO_NT_VUT_REF,RECO_NT_VUT_USTAR50,RECO_NT_VUT_MEAN,RECO_NT_VUT_SE,RECO_NT_VUT_05,RECO_NT_VUT_16,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,RECO_NT_VUT_84,RECO_NT_VUT_95,RECO_NT_CUT_REF,RECO_NT_CUT_USTAR50,RECO_NT_CUT_MEAN,RECO_NT_CUT_SE,RECO_NT_CUT_05,RECO_NT_CUT_16,RECO_NT_CUT_25,RECO_NT_CUT_50,RECO_NT_CUT_75,RECO_NT_CUT_84,RECO_NT_CUT_95,GPP_NT_VUT_REF,GPP_NT_VUT_USTAR50,GPP_NT_VUT_MEAN,GPP_NT_VUT_SE,GPP_NT_VUT_05,GPP_NT_VUT_16,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,GPP_NT_VUT_84,GPP_NT_VUT_95,GPP_NT_CUT_REF,GPP_NT_CUT_USTAR50,GPP_NT_CUT_MEAN,GPP_NT_CUT_SE,GPP_NT_CUT_05,GPP_NT_CUT_16,GPP_NT_CUT_25,GPP_NT_CUT_50,GPP_NT_CUT_75,GPP_NT_CUT_84,GPP_NT_CUT_95,RECO_DT_VUT_REF,RECO_DT_VUT_USTAR50,RECO_DT_VUT_MEAN,RECO_DT_VUT_SE,RECO_DT_VUT_05,RECO_DT_VUT_16,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,RECO_DT_VUT_84,RECO_DT_VUT_95,RECO_DT_CUT_REF,RECO_DT_CUT_USTAR50,RECO_DT_CUT_MEAN,RECO_DT_CUT_SE,RECO_DT_CUT_05,RECO_DT_CUT_16,RECO_DT_CUT_25,RECO_DT_CUT_50,RECO_DT_CUT_75,RECO_DT_CUT_84,RECO_DT_CUT_95,GPP_DT_VUT_REF,GPP_DT_VUT_USTAR50,GPP_DT_VUT_MEAN,GPP_DT_VUT_SE,GPP_DT_VUT_05,GPP_DT_VUT_16,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,GPP_DT_VUT_84,GPP_DT_VUT_95,GPP_DT_CUT_REF,GPP_DT_CUT_USTAR50,GPP_DT_CUT_MEAN,GPP_DT_CUT_SE,GPP_DT_CUT_05,GPP_DT_CUT_16,GPP_DT_CUT_25,GPP_DT_CUT_50,GPP_DT_CUT_75,GPP_DT_CUT_84,GPP_DT_CUT_95,RECO_SR,RECO_SR_N
20030101,4.222,1,3.468,1.985,1,5.113,1.534,1,3.859,2.508,2.074,5.456,2.357,4.222,1,3.468,1.985,1,5.113,1.534,1,255.568,63.326,1,74.061,63.326,1,302.717,1,300.06,302.717,1,296.444,1,321.145,296.444,1,1.718,1,2.375,1.718,1,101.452,101.49,1,0,0,1,1.29,1.03,1,0.136407417,1,31.36027083,1,5.978,1,27.3,1,-9999,1,11.3609,1,2.72393,-9999,15.3524,1,2.47977,26,22,26,22,-1.33623,-1.3207,0.958333,0.979167,0.538283,0.461848,0.544798,0.469414,-1.33623,-1.33623,0.958333,0.958333,0.538283,0.538283,0.544798,0.544789,-1.27131,-1.27133,0.973958,0.972917,0.012024,0.0116035,-1.37083,-1.34666,-1.34219,-1.31648,-1.18749,-1.17865,-1.16822,-1.35752,-1.34654,-1.34338,-1.27914,-1.21358,-1.17865,-1.17865,0.958333,0.958333,0.958333,0.958333,1,1,1,0.979167,0.958333,0.958333,0.958333,0.979167,1,1,0.780099,0.780099,0.161313,0.161313,1,1,0.800851,0.666587,0.80653,0.674002,-3.73137,-3.6987,3.25343,3.27681,0.909091,0.954545,0.620527,0.56772,0.665988,0.617882,0.780099,0.780099,0.161313,0.161313,1,1,0.800851,0.800851,0.80653,0.807033,-3.73137,-3.73137,3.25343,3.25343,0.909091,0.909091,0.620527,0.620527,0.665988,0.666728,0.775273,0.780099,0.78937,0.816314,0.903394,0.971186,0.990425,0.775273,0.780099,0.78937,0.816314,0.903875,0.979498,0.990425,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-3.99246,-3.89469,-3.83772,-3.73264,-3.41769,-3.41101,-3.41101,-3.99246,-3.89875,-3.89454,-3.73386,-3.51629,-3.41101,-3.41101,0.909091,0.909091,0.909091,0.909091,1,1,1,0.909091,0.909091,0.909091,0.909091,0.954545,1,1,0.803471,0.766149,0.934555,0.0156168,0.773201,0.803471,0.857862,0.929919,0.974463,1.05478,1.09792,0.828157,0.772079,0.913734,0.0152433,0.766149,0.777299,0.809205,0.925912,0.940652,1.04174,1.07277,2.01705,2.10238,2.20589,0.0174551,2.04779,2.11224,2.11667,2.16673,2.2791,2.30677,2.41496,2.04174,2.10831,2.18504,0.0154629,2.04174,2.10499,2.11505,2.14775,2.2585,2.27325,2.38393,2.68993,1.41493,1.12884,0.127271,0.0502261,0.504112,0.568541,0.967592,1.37785,1.47683,3.01342,0.885775,1.41493,1.19438,0.133011,0.0455811,0.504112,0.758631,1.00883,1.41493,1.4997,3.01342,3.08585,2.28507,2.32321,0.0438383,2.03116,2.06995,2.12197,2.26926,2.34842,2.55597,2.98376,2.98376,2.28507,2.31838,0.0456676,2.03116,2.05853,2.11442,2.26926,2.32543,2.55597,2.98376,-9999,-9999
20030102,4.071,1,4.212,0.761,1,3.905,0.5,1,3.118,2.602,0.268,3.728,0.431,4.071,1,4.212,0.761,1,3.905,0.5,1,256.139,4.33,1,5.133,4.33,1,328.881,1,325.909,328.881,1,302.493,1,353.133,302.493,1,0.493,1,1.124,0.493,1,101.643,101.642,1,3.528,9.2,1,1.328,1.174,1,0.267174545,0.916666667,1.87575,1,6.174,1,29.3,1,-9999,1,9.28968,1,1.50696,-9999,-1.47765,1,1.26589,26,22,26,22,0.682096,0.682096,1,1,0.585051,0.487744,0.590822,0.494651,0.682096,0.682096,1,1,0.585051,0.585051,0.590822,0.590822,0.749143,0.761734,1,1,0.0117505,0.0124225,0.666502,0.682096,0.684115,0.723464,0.821607,0.846851,0.879209,0.666502,0.682096,0.684115,0.725485,0.821607,0.846851,0.893005,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.64686,0.64686,0.129841,0.129841,1,1,0.754654,0.629495,0.759092,0.634809,0.669637,0.669637,0.112367,0.112367,1,1,0.847145,0.7058,0.850877,0.710275,0.64686,0.64686,0.129841,0.129841,1,1,0.754654,0.754654,0.759092,0.759092,0.669637,0.669637,0.112367,0.112367,1,1,0.847145,0.847145,0.850877,0.850877,0.636769,0.64686,0.656004,0.694056,0.790166,0.8108,0.848189,0.636769,0.64686,0.656004,0.694056,0.790166,0.8108,0.864007,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.648777,0.663075,0.669637,0.700837,0.793597,0.822288,0.846134,0.648777,0.663075,0.663075,0.70087,0.793597,0.822288,0.856447,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.788044,0.751693,0.914944,0.015155,0.756461,0.788044,0.849661,0.910057,0.95556,1.03016,1.07018,0.80289,0.755722,0.895037,0.0148908,0.751693,0.75909,0.791851,0.907883,0.920873,1.02278,1.04922,0.0645799,0.0695968,0.15321,0.010896,0.0645799,0.074365,0.0862759,0.13716,0.224525,0.234728,0.238125,0.0794261,0.073626,0.145894,0.0115939,0.0663665,0.0695968,0.0750207,0.104771,0.226784,0.234754,0.243126,2.68365,1.40009,1.11204,0.126398,0.0491925,0.484026,0.543795,0.924051,1.3634,1.46133,2.98127,0.883708,1.40009,1.17848,0.131811,0.0446431,0.484026,0.75686,0.988987,1.40009,1.46277,2.98127,0.461817,0.223689,0.229727,0.0105017,0.17225,0.187698,0.200806,0.207829,0.228745,0.230041,0.398806,0.398806,0.223689,0.232344,0.0113899,0.174919,0.185892,0.188779,0.20919,0.228745,0.231238,0.398806,-9999,-9999
20030103,3.926,1,3.336,0.755,1,4.623,1.1,1,2.48,1.456,1.172,3.691,2.367,3.926,1,3.336,0.755,1,4.623,1.1,1,256.761,65.032,1,110.837,65.032,1,292.946,1,274.794,292.946,1,296.167,1,289.878,296.167,1,1.382,1,1.839,1.382,1,101.934,101.967,1,0.033,0,1,1.977,1.617,1,0.23821722,0.854166667,24.99185417,1,5.846,1,30.4,1,-9999,1,27.8951,1,2.66073,-9999,10.1227,1,2.42106,26,22,26,22,-1.41747,-1.4175,1,1,0.540489,0.461926,0.543692,0.46567,-1.41747,-1.41747,1,1,0.540451,0.540489,0.543655,0.543692,-1.46607,-1.46732,1,1,0.00693136,0.00686035,-1.53695,-1.53533,-1.49374,-1.46154,-1.44429,-1.41747,-1.41198,-1.53695,-1.53533,-1.49374,-1.46382,-1.42851,-1.41747,-1.41198,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.751331,0.751331,0.106698,0.106698,1,1,0.800851,0.666587,0.805803,0.672529,-3.86817,-3.86822,4.15622,4.15616,1,1,0.628943,0.568001,0.65567,0.59746,0.751331,0.751331,0.106698,0.106698,1,1,0.800851,0.800851,0.805803,0.805803,-3.86817,-3.86817,4.15622,4.15622,1,1,0.628802,0.628943,0.655535,0.65567,0.738464,0.751331,0.754768,0.780094,0.874217,0.929741,0.937168,0.738464,0.751331,0.761278,0.780094,0.874217,0.929741,0.937168,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-4.26287,-4.2612,-4.21147,-3.94563,-3.93906,-3.89062,-3.86817,-4.26287,-4.2612,-4.24816,-3.94563,-3.93761,-3.89062,-3.86817,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.77951,0.743616,0.904734,0.0149524,0.747822,0.77951,0.843198,0.900487,0.945165,1.01774,1.05714,0.792385,0.747173,0.885147,0.0147178,0.743616,0.750127,0.782845,0.898027,0.912609,1.01197,1.03717,2.19149,2.16109,2.37205,0.0187557,2.16532,2.19149,2.31269,2.36067,2.44467,2.51042,2.53761,2.2054,2.16464,2.35121,0.0178654,2.16268,2.19398,2.27131,2.3569,2.43269,2.49244,2.51763,2.35506,1.38888,1.10155,0.101925,0.273711,0.591422,0.635986,0.892524,1.35248,1.44963,2.60289,0.892524,1.38888,1.16222,0.105941,0.273711,0.598017,0.792497,0.97816,1.38888,1.44724,2.60289,3.06593,2.39846,2.41124,0.0373302,2.15133,2.18591,2.25351,2.3634,2.46633,2.58133,2.97577,2.97577,2.39846,2.41036,0.039106,2.15071,2.16883,2.24394,2.3634,2.44179,2.58133,2.97577,-9999,-9999
20030104,1.958,1,2.02,2.735,1,1.885,2.627,1,2.725,1.126,3.355,4.615,3.788,1.958,1,2.02,2.735,1,1.885,2.627,1,257.434,75.132,1,141.816,75.132,1,293.596,1,261.735,293.596,1,284.458,1,273.718,284.458,1,0.82,1,3.055,0.82,1,101.844,101.869,1,0,0.1,1,2.002,1.009,1,0.13883975,0.833333333,42.14652083,1,5.064,1,28.3,1,-9999,1,15.7553,1,2.17128,-9999,15.0504,1,2.28816,26,22,26,22,-1.72715,-1.65541,0.958333,0.979167,0.491282,0.443473,0.513013,0.467432,-1.72715,-1.72715,0.958333,0.958333,0.491282,0.491996,0.513013,0.513698,-1.61458,-1.61556,0.959896,0.953646,0.0249705,0.0240237,-1.80907,-1.78002,-1.73091,-1.65541,-1.49833,-1.48455,-1.371,-1.80907,-1.78002,-1.73091,-1.642,-1.49833,-1.48455,-1.44936,0.979167,0.916667,0.916667,0.979167,1,1,1,0.979167,0.916667,0.916667,0.895833,1,1,1,0.376519,0.376519,0.512301,0.512301,1,1,0.721164,0.62794,0.747991,0.658575,-4.07632,-3.92548,2.85932,2.95514,0.909091,0.954545,0.583555,0.564488,0.606159,0.590512,0.376519,0.376519,0.512301,0.512301,1,1,0.721164,0.722492,0.747991,0.749272,-4.07632,-4.07632,2.85932,2.85932,0.909091,0.909091,0.583555,0.58392,0.606159,0.609115,0.246226,0.284199,0.325682,0.400807,0.661116,0.681252,0.730259,0.246226,0.284199,0.284199,0.400807,0.661116,0.681252,0.711015,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-4.27725,-4.11616,-4.07632,-3.93157,-3.9122,-3.78819,-3.54552,-4.2388,-4.13494,-4.03348,-3.92638,-3.89901,-3.78819,-3.54552,0.954545,0.909091,0.909091,1,0.772727,0.772727,0.772727,0.818182,0.863636,0.818182,1,0.954545,0.772727,0.772727,0.662363,0.632818,0.763935,0.012355,0.628368,0.658708,0.754171,0.761536,0.808701,0.863868,0.876082,0.644651,0.629384,0.748917,0.0125173,0.628698,0.633238,0.659555,0.761801,0.789521,0.845275,0.868992,2.47143,2.35997,2.37949,0.0253503,2.02102,2.25089,2.2579,2.35997,2.51832,2.54155,2.57622,2.32381,2.35654,2.3635,0.0241794,2.06115,2.25141,2.2577,2.3585,2.50587,2.54077,2.57618,1.6268,1.23694,0.968366,0.053938,0.621246,0.635815,0.664118,0.878217,1.20453,1.26578,1.66173,0.878217,1.23694,1.01727,0.053017,0.627468,0.635815,0.762501,0.882248,1.20453,1.26578,1.66173,2.74499,2.51406,2.51941,0.0176645,2.3527,2.35626,2.4663,2.51406,2.57867,2.6462,2.72097,2.72097,2.51406,2.51745,0.0176776,2.35247,2.35626,2.42423,2.51406,2.55488,2.6462,2.72097,-9999,-9999
20030105,2.472,1,2.492,1.515,1,2.448,0.429,1,2.595,2.105,0.966,3.173,1.76,2.472,1,2.492,1.515,1,2.448,0.429,1,258.158,56.192,1,123.75,56.192,1,306.883,1,303.186,306.883,1,266.852,1,325.013,266.852,1,3.524,1,4.195,3.524,1,102.147,102.275,1,0,0,1,2.997,2.922,1,0.415682875,1,36.63764583,1,4.871,1,27.6,1,-9999,1,37.9129,1,3.11074,-9999,19.2124,1,2.85206,26,22,25,21,-0.973402,-0.973402,1,1,0.526324,0.444466,0.52654,0.444588,-0.973402,-0.973402,1,1,0.526324,0.529659,0.52654,0.529761,-0.954396,-0.95255,1,1,0.0016327,0.00155608,-0.973402,-0.973402,-0.958784,-0.953128,-0.946472,-0.943225,-0.942937,-0.973402,-0.963991,-0.958784,-0.952698,-0.945751,-0.943225,-0.938654,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.878671,0.878671,0.7975,0.7975,1,1,0.795846,0.639494,0.796298,0.639761,-3.08501,-3.08501,2.89358,2.89358,1,1,0.580226,0.540399,0.580226,0.540399,0.878671,0.878671,0.7975,0.7975,1,1,0.795846,0.798448,0.796298,0.798662,-3.08501,-3.08501,2.89358,2.89358,1,1,0.580226,0.588621,0.580226,0.588621,0.878671,0.878671,0.904677,0.914738,0.92658,0.932357,0.932869,0.878671,0.895413,0.904677,0.915505,0.927862,0.932357,0.940489,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-3.08501,-3.08501,-3.08501,-3.08501,-3.08501,-3.08501,-3.08501,-3.08501,-3.08501,-3.08501,-3.08501,-3.08501,-3.08501,-3.08501,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.680319,0.653375,0.788654,0.0129218,0.649044,0.677694,0.772214,0.789317,0.825316,0.894719,0.905951,0.659785,0.649779,0.773217,0.0129299,0.651849,0.658317,0.679438,0.789471,0.810668,0.877163,0.900072,1.6391,1.62678,1.7412,0.0117661,1.62027,1.63648,1.72886,1.74047,1.77801,1.84119,1.85242,1.61857,1.62318,1.72761,0.0116966,1.61857,1.62678,1.63822,1.73498,1.7649,1.81582,1.84654,1.20642,1.19901,1.12536,0.0426438,0.808426,0.816652,0.821447,1.19188,1.32188,1.35171,1.60156,0.821447,1.19902,1.12922,0.0430406,0.808426,0.812776,0.821447,1.19188,1.3103,1.35171,1.66918,2.26522,2.18665,2.19203,0.0218076,2.01902,2.02309,2.06934,2.18665,2.2928,2.3329,2.44912,2.23978,2.18646,2.18788,0.0216366,2.01865,2.0227,2.06934,2.2138,2.25927,2.29409,2.47009,-9999,-9999
20030106,-2.011,1,-1.891,0.622,1,-2.153,0.163,1,-1.838,-1.505,1.232,-2.232,0.16,-2.011,1,-1.891,0.622,1,-2.153,0.163,1,258.933,16.175,1,10.796,16.175,1,302.577,1,311.405,302.577,1,260.09,1,335.184,260.09,1,0.394,1,1.263,0.394,1,101.893,101.91,1,14.191,0,1,1.768,2.166,1,0.307255083,1,14.01408333,1,3.602,1,27.4,1,-9999,1,10.4451,1,2.81506,-9999,0.903788,1,1.45673,26,22,26,22,-1.42672,-1.42672,1,1,0.478224,0.439778,0.628,0.699692,-1.42672,-1.42672,1,1,0.478224,0.482694,0.628,0.727433,-0.964243,-0.863556,1,1,0.0885902,0.0789777,-2.28395,-1.42672,-1.42672,-0.636692,-0.61677,-0.612633,-0.338305,-1.42672,-1.42672,-1.42672,-0.636692,-0.613877,-0.338305,-0.338305,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-0.236542,-0.236542,0.35127,0.35127,1,1,0.669876,0.623668,0.873169,0.838244,-2.72014,-2.72014,2.64475,2.64475,1,1,0.619854,0.558289,0.867693,1.06927,-0.236542,-0.236542,0.35127,0.35127,1,1,0.669876,0.669876,0.873169,0.873169,-2.72014,-2.72014,2.64475,2.64475,1,1,0.619854,0.634988,0.867693,1.11124,-1.05482,-0.236542,-0.236542,0.156509,0.88362,0.88362,0.88362,-0.236542,-0.236542,-0.236542,0.156509,0.88362,0.88362,0.88362,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-3.5554,-2.72014,-2.72014,-2.38292,-1.51895,-1.50577,-0.896252,-2.93898,-2.72014,-2.72014,-2.38292,-1.50577,-0.896252,-0.896252,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.413682,0.411901,0.484259,0.00980065,0.342003,0.411901,0.448624,0.495649,0.5252,0.535981,0.576337,0.338145,0.394013,0.479071,0.010034,0.338145,0.406095,0.432061,0.481934,0.523982,0.536343,0.576337,1.84041,1.83863,1.34781,0.0736699,0.851961,0.914642,1.09326,1.13714,1.81733,1.84022,1.93463,1.76487,1.82074,1.44331,0.0842194,0.852206,1.08546,1.10461,1.14084,1.83525,1.87349,1.96557,0.84991,0.732847,0.88101,0.0576251,0.551601,0.557233,0.592137,0.732847,1.08215,1.32257,1.53056,0.592137,0.732866,0.843527,0.0553058,0.474853,0.557233,0.592137,0.732847,0.99833,1.08735,1.38316,0.809864,0.767528,0.95757,0.0504585,0.665509,0.666055,0.687304,0.78575,1.3032,1.41628,1.47771,0.783467,0.767444,0.916293,0.0475771,0.664553,0.666004,0.677719,0.783533,1.26126,1.3032,1.47457,-9999,-9999
20030107,-1.407,1,-1.834,0.707,1,-0.901,0.657,1,-0.236,-1.371,1.878,1.106,2.918,-1.407,1,-1.834,0.707,1,-0.901,0.657,1,259.756,38.865,1,117.054,38.865,1,279.738,1,275.911,279.738,1,266.583,1,291.26,266.583,1,0.073,1,1.669,0.073,1,101.724,101.879,1,0.162,0.2,1,2.089,1.392,1,0.181216292,1,7.254708333,1,2.981,1,28.4,1,-9999,1,5.74082,1,3.04278,-9999,1.95773,1,1.62329,26,22,26,22,-2.49506,-2.54919,1,1,0.479261,0.447688,0.663082,0.679177,-2.49506,-2.49616,1,1,0.479549,0.480102,0.66329,0.700967,-2.11106,-2.03945,1,1,0.068919,0.0647623,-2.93961,-2.52004,-2.50525,-1.96944,-1.86002,-1.60355,-1.49856,-2.54919,-2.52004,-2.50017,-1.96739,-1.86002,-1.49856,-1.49856,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-0.27154,-0.27154,0.739239,0.739239,1,1,0.672749,0.620305,0.889518,0.850546,-4.92495,-5.03876,3.62294,3.63924,1,1,0.619048,0.590392,0.714289,0.806077,-0.27154,-0.27154,0.739239,0.739239,1,1,0.672749,0.672976,0.889518,0.889689,-4.92495,-4.92727,3.62294,3.62249,1,1,0.620033,0.621581,0.715142,0.829192,-0.991455,-0.27154,-0.27154,0.0862669,0.892332,0.892332,0.892332,-0.27154,-0.27154,-0.27154,0.0862669,0.892332,0.892332,0.892332,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-5.03876,-4.97748,-4.96527,-4.94638,-4.26901,-4.26477,-3.25267,-5.03876,-4.97748,-4.96527,-4.94638,-4.26477,-3.87985,-3.25267,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.421406,0.434847,0.513149,0.0121303,0.360045,0.429249,0.451344,0.505437,0.579155,0.588767,0.632702,0.346503,0.415942,0.508428,0.0122541,0.346503,0.429249,0.456517,0.497547,0.578776,0.588767,0.632702,2.94144,2.93101,2.55259,0.0598805,2.03858,2.10621,2.31136,2.52039,2.9296,2.96153,3.0689,2.86654,2.911,2.61949,0.065143,2.03881,2.13126,2.31728,2.54677,2.95899,2.98938,3.10078,1.07495,0.537718,0.989342,0.0935164,0.41849,0.534497,0.582225,0.68954,1.3236,1.58238,2.07079,0.870285,0.538596,0.921873,0.0897429,0.358876,0.537718,0.568475,0.68954,1.25173,1.35027,2.03583,1.7275,1.60124,1.94225,0.0782708,1.45601,1.49904,1.56345,1.68973,2.39692,2.53486,2.93385,1.68347,1.6007,1.88075,0.0756553,1.44751,1.49641,1.55894,1.67705,2.34967,2.40126,2.93262,-9999,-9999
