TIMESTAMP,TA_F_MDS,TA_F_MDS_QC,TA_F_MDS_NIGHT,TA_F_MDS_NIGHT_SD,TA_F_MDS_NIGHT_QC,TA_F_MDS_DAY,TA_F_MDS_DAY_SD,TA_F_MDS_DAY_QC,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,TA_F,TA_F_QC,TA_F_NIGHT,TA_F_NIGHT_SD,TA_F_NIGHT_QC,TA_F_DAY,TA_F_DAY_SD,TA_F_DAY_QC,SW_IN_POT,SW_IN_F_MDS,SW_IN_F_MDS_QC,SW_IN_ERA,SW_IN_F,SW_IN_F_QC,LW_IN_F_MDS,LW_IN_F_MDS_QC,LW_IN_ERA,LW_IN_F,LW_IN_F_QC,LW_IN_JSB,LW_IN_JSB_QC,LW_IN_JSB_ERA,LW_IN_JSB_F,LW_IN_JSB_F_QC,VPD_F_MDS,VPD_F_MDS_QC,VPD_ERA,VPD_F,VPD_F_QC,PA_ERA,PA_F,PA_F_QC,P_ERA,P_F,P_F_QC,WS_ERA,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_1_QC,SWC_F_MDS_1,SWC_F_MDS_1_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,LE_CORR_JOINTUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,H_CORR_JOINTUNC,EBC_CF_N,EBC_CF_METHOD,NIGHT_D,DAY_D,NIGHT_RANDUNC_N,DAY_RANDUNC_N,NEE_CUT_REF,NEE_VUT_REF,NEE_CUT_REF_QC,NEE_VUT_REF_QC,NEE_CUT_REF_RANDUNC,NEE_VUT_REF_RANDUNC,NEE_CUT_REF_JOINTUNC,NEE_VUT_REF_JOINTUNC,NEE_CUT_USTAR50,NEE_VUT_USTAR50,NEE_CUT_USTAR50_QC,NEE_VUT_USTAR50_QC,NEE_CUT_USTAR50_RANDUNC,NEE_VUT_USTAR50_RANDUNC,NEE_CUT_USTAR50_JOINTUNC,NEE_VUT_USTAR50_JOINTUNC,NEE_CUT_MEAN,NEE_VUT_MEAN,NEE_CUT_MEAN_QC,NEE_VUT_MEAN_QC,NEE_CUT_SE,NEE_VUT_SE,NEE_CUT_05,NEE_CUT_16,NEE_CUT_25,NEE_CUT_50,NEE_CUT_75,NEE_CUT_84,NEE_CUT_95,NEE_VUT_05,NEE_VUT_16,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_84,NEE_VUT_95,NEE_CUT_05_QC,NEE_CUT_16_QC,NEE_CUT_25_QC,NEE_CUT_50_QC,NEE_CUT_75_QC,NEE_CUT_84_QC,NEE_CUT_95_QC,NEE_VUT_05_QC,NEE_VUT_16_QC,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,NEE_VUT_84_QC,NEE_VUT_95_QC,NEE_CUT_REF_NIGHT,NEE_VUT_REF_NIGHT,NEE_CUT_REF_NIGHT_SD,NEE_VUT_REF_NIGHT_SD,NEE_CUT_REF_NIGHT_QC,NEE_VUT_REF_NIGHT_QC,NEE_CUT_REF_NIGHT_RANDUNC,NEE_VUT_REF_NIGHT_RANDUNC,NEE_CUT_REF_NIGHT_JOINTUNC,NEE_VUT_REF_NIGHT_JOINTUNC,NEE_CUT_REF_DAY,NEE_VUT_REF_DAY,NEE_CUT_REF_DAY_SD,NEE_VUT_REF_DAY_SD,NEE_CUT_REF_DAY_QC,NEE_VUT_REF_DAY_QC,NEE_CUT_REF_DAY_RANDUNC,NEE_VUT_REF_DAY_RANDUNC,NEE_CUT_REF_DAY_JOINTUNC,NEE_VUT_REF_DAY_JOINTUNC,NEE_CUT_USTAR50_NIGHT,NEE_VUT_USTAR50_NIGHT,NEE_CUT_USTAR50_NIGHT_SD,NEE_VUT_USTAR50_NIGHT_SD,NEE_CUT_USTAR50_NIGHT_QC,NEE_VUT_USTAR50_NIGHT_QC,NEE_CUT_USTAR50_NIGHT_RANDUNC,NEE_VUT_USTAR50_NIGHT_RANDUNC,NEE_CUT_USTAR50_NIGHT_JOINTUNC,NEE_VUT_USTAR50_NIGHT_JOINTUNC,NEE_CUT_USTAR50_DAY,NEE_VUT_USTAR50_DAY,NEE_CUT_USTAR50_DAY_SD,NEE_VUT_USTAR50_DAY_SD,NEE_CUT_USTAR50_DAY_QC,NEE_VUT_USTAR50_DAY_QC,NEE_CUT_USTAR50_DAY_RANDUNC,NEE_VUT_USTAR50_DAY_RANDUNC,NEE_CUT_USTAR50_DAY_JOINTUNC,NEE_VUT_USTAR50_DAY_JOINTUNC,NEE_CUT_05_NIGHT,NEE_CUT_16_NIGHT,NEE_CUT_25_NIGHT,NEE_CUT_50_NIGHT,NEE_CUT_75_NIGHT,NEE_CUT_84_NIGHT,NEE_CUT_95_NIGHT,NEE_VUT_05_NIGHT,NEE_VUT_16_NIGHT,NEE_VUT_25_NIGHT,NEE_VUT_50_NIGHT,NEE_VUT_75_NIGHT,NEE_VUT_84_NIGHT,NEE_VUT_95_NIGHT,NEE_CUT_05_NIGHT_QC,NEE_CUT_16_NIGHT_QC,NEE_CUT_25_NIGHT_QC,NEE_CUT_50_NIGHT_QC,NEE_CUT_75_NIGHT_QC,NEE_CUT_84_NIGHT_QC,NEE_CUT_95_NIGHT_QC,NEE_VUT_05_NIGHT_QC,NEE_VUT_16_NIGHT_QC,NEE_VUT_25_NIGHT_QC,NEE_VUT_50_NIGHT_QC,NEE_VUT_75_NIGHT_QC,NEE_VUT_84_NIGHT_QC,NEE_VUT_95_NIGHT_QC,NEE_CUT_05_DAY,NEE_CUT_16_DAY,NEE_CUT_25_DAY,NEE_CUT_50_DAY,NEE_CUT_75_DAY,NEE_CUT_84_DAY,NEE_CUT_95_DAY,NEE_VUT_05_DAY,NEE_VUT_16_DAY,NEE_VUT_25_DAY,NEE_VUT_50_DAY,NEE_VUT_75_DAY,NEE_VUT_84_DAY,NEE_VUT_95_DAY,NEE_CUT_05_DAY_QC,NEE_CUT_16_DAY_QC,NEE_CUT_25_DAY_QC,NEE_CUT_50_DAY_QC,NEE_CUT_75_DAY_QC,NEE_CUT_84_DAY_QC,NEE_CUT_95_DAY_QC,NEE_VUT_05_DAY_QC,NEE_VUT_16_DAY_QC,NEE_VUT_25_DAY_QC,NEE_VUT_50_DAY_QC,NEE_VUT_75_DAY_QC,NEE_VUT_84_DAY_QC,NEE_VUT_95_DAY_QC,RECO_NT_VUT_REF,RECO_NT_VUT_USTAR50,RECO_NT_VUT_MEAN,RECO_NT_VUT_SE,RECO_NT_VUT_05,RECO_NT_VUT_16,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,RECO_NT_VUT_84,RECO_NT_VUT_95,RECO_NT_CUT_REF,RECO_NT_CUT_USTAR50,RECO_NT_CUT_MEAN,RECO_NT_CUT_SE,RECO_NT_CUT_05,RECO_NT_CUT_16,RECO_NT_CUT_25,RECO_NT_CUT_50,RECO_NT_CUT_75,RECO_NT_CUT_84,RECO_NT_CUT_95,GPP_NT_VUT_REF,GPP_NT_VUT_USTAR50,GPP_NT_VUT_MEAN,GPP_NT_VUT_SE,GPP_NT_VUT_05,GPP_NT_VUT_16,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,GPP_NT_VUT_84,GPP_NT_VUT_95,GPP_NT_CUT_REF,GPP_NT_CUT_USTAR50,GPP_NT_CUT_MEAN,GPP_NT_CUT_SE,GPP_NT_CUT_05,GPP_NT_CUT_16,GPP_NT_CUT_25,GPP_NT_CUT_50,GPP_NT_CUT_75,GPP_NT_CUT_84,GPP_NT_CUT_95,RECO_DT_VUT_REF,RECO_DT_VUT_USTAR50,RECO_DT_VUT_MEAN,RECO_DT_VUT_SE,RECO_DT_VUT_05,RECO_DT_VUT_16,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,RECO_DT_VUT_84,RECO_DT_VUT_95,RECO_DT_CUT_REF,RECO_DT_CUT_USTAR50,RECO_DT_CUT_MEAN,RECO_DT_CUT_SE,RECO_DT_CUT_05,RECO_DT_CUT_16,RECO_DT_CUT_25,RECO_DT_CUT_50,RECO_DT_CUT_75,RECO_DT_CUT_84,RECO_DT_CUT_95,GPP_DT_VUT_REF,GPP_DT_VUT_USTAR50,GPP_DT_VUT_MEAN,GPP_DT_VUT_SE,GPP_DT_VUT_05,GPP_DT_VUT_16,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,GPP_DT_VUT_84,GPP_DT_VUT_95,GPP_DT_CUT_REF,GPP_DT_CUT_USTAR50,GPP_DT_CUT_MEAN,GPP_DT_CUT_SE,GPP_DT_CUT_05,GPP_DT_CUT_16,GPP_DT_CUT_25,GPP_DT_CUT_50,GPP_DT_CUT_75,GPP_DT_CUT_84,GPP_DT_CUT_95,RECO_SR,RECO_SR_N
20030101,8.208,1.0,8.835,0.688,1.0,7.467,0.212,1.0,10.988,10.605,1.152,11.441,1.531,8.208,1.0,8.835,0.688,1.0,7.467,0.212,1.0,280.098,14.387,1.0,60.774,14.387,1.0,350.765,1.0,350.689,350.765,1.0,331.878,1.0,388.453,331.878,1.0,1.036,1.0,4.846,1.036,1.0,98.589,98.585,1.0,0.0,0.5,1.0,1.827,1.79,1.0,0.255488525,0.833333333333,9.9559375,1.0,-9999,-9999,11.268,1.0,28.2,1.0,-9999,1.0,21.5655,1.0,-9999,-9999,-9999,2.64793,-9999,-6.31814,1.0,-9999,-9999,-9999,2.78336,-9999,-9999,-9999,26,22,26,22,1.18629,1.24697,1.0,1.0,0.0638409,0.0798716,0.259826,0.293553,1.18629,1.19776,1.0,1.0,0.0638409,0.0800012,0.259826,0.293589,1.04838,1.03613,0.988021,0.989583,0.0563146,0.0472163,-0.137097,0.743251,1.15811,1.18629,1.21723,1.24697,1.26371,0.611654,0.682015,0.771304,1.16019,1.21433,1.24697,1.26371,0.895833,1.0,1.0,1.0,1.0,1.0,0.895833,1.0,1.0,1.0,1.0,1.0,1.0,0.895833,1.12595,1.20625,0.0417536,0.0573447,1.0,1.0,0.0838573,0.104661,0.106497,0.126852,1.16352,1.19619,0.78436,0.786276,1.0,1.0,0.0905257,0.113584,0.506425,0.513304,1.12595,1.13963,0.0417536,0.0447257,1.0,1.0,0.0838573,0.104814,0.106497,0.126979,1.16352,1.17147,0.78436,0.78441,1.0,1.0,0.0905257,0.11379,0.506425,0.51335,1.00907,1.07496,1.08558,1.12595,1.18336,1.20625,1.24302,1.01499,1.0629,1.08558,1.12595,1.18336,1.20625,1.25912,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.72452,0.185207,0.956831,1.16352,1.17459,1.18174,1.19619,0.0959632,0.180584,0.204412,1.15635,1.17459,1.18174,1.19619,0.772727,1.0,0.772727,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.06365,1.03074,1.049,0.00982335,0.993331,1.00796,1.01572,1.03074,1.05682,1.0728,1.18236,1.03074,1.01041,1.05288,0.00955304,0.993331,1.01033,1.01572,1.03175,1.06361,1.0743,1.17647,-0.16853,-0.167019,0.0128674,0.0505597,-0.198853,-0.178331,-0.175887,-0.163276,0.252454,0.335019,0.367863,-0.167019,-0.175887,0.00449547,0.0596397,-0.200749,-0.177099,-0.171973,-0.163477,-0.0598861,0.296495,0.362146,1.02526,3.75414,2.00498,0.195176,0.792829,0.881491,0.91121,1.28645,3.34534,3.57591,3.76251,3.22149,3.66784,2.17851,0.211021,0.515438,0.792829,0.91121,1.73141,3.57591,3.66784,4.1956,0.968113,1.33151,1.03321,0.0366205,0.625967,0.691433,0.842116,1.04801,1.19827,1.2891,1.33151,1.13992,1.31268,1.02998,0.0425082,0.60076,0.679258,0.734951,1.06234,1.2891,1.31268,1.34522,-9999,-9999
20030102,9.874,1.0,9.288,0.759,1.0,10.566,0.687,1.0,10.135,9.311,0.836,11.109,0.925,9.874,1.0,9.288,0.759,1.0,10.566,0.687,1.0,280.64,29.61,1.0,27.168,29.61,1.0,358.064,1.0,352.126,358.064,1.0,343.242,1.0,390.156,343.242,1.0,1.546,1.0,3.567,1.546,1.0,98.709,98.647,1.0,5.124,3.1,0.979167,2.114,1.74,0.979167,0.263270297872,0.979166666667,23.7118020833,1.0,-9999,-9999,11.509,1.0,28.1,1.0,-9999,1.0,25.5226,1.0,-9999,-9999,-9999,3.3271,-9999,-1.2316,1.0,-9999,-9999,-9999,2.57699,-9999,-9999,-9999,26,22,26,20,-0.0510138,-0.392135,0.958333,1.0,0.183166,0.213055,0.483099,0.638751,-0.0510138,-0.444286,0.958333,1.0,0.183166,0.209668,0.483099,0.637629,-0.1479,-0.243695,0.959375,0.963021,0.0696986,0.0757668,-0.965266,-0.602284,-0.562704,-0.0318126,0.255748,0.291773,0.314339,-0.978993,-0.912571,-0.594799,-0.387975,0.255748,0.291773,0.317451,1.0,1.0,1.0,0.9375,0.916667,0.916667,0.9375,1.0,1.0,1.0,1.0,0.916667,0.916667,0.916667,1.1176,1.20694,0.0707317,0.0618491,1.0,1.0,0.0838573,0.104661,0.132593,0.188924,-1.42806,-2.25085,2.29307,2.571,0.909091,1.0,0.391057,0.430534,1.03186,1.19979,1.1176,1.12699,0.0707317,0.0612155,1.0,1.0,0.0838573,0.104814,0.132593,0.189009,-1.42806,-2.26601,2.29307,2.54952,0.909091,1.0,0.391057,0.423065,1.03186,1.19713,0.863353,1.00153,1.06932,1.1176,1.18182,1.20694,1.24522,0.865796,0.892374,1.06145,1.1176,1.1692,1.20694,1.24522,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-3.06079,-2.61713,-2.60948,-1.42806,-0.72603,-0.707349,-0.707349,-3.1386,-2.96579,-2.61609,-2.24774,-0.72603,-0.72603,-0.707349,1.0,1.0,1.0,0.909091,0.818182,0.818182,0.818182,1.0,1.0,1.0,1.0,0.818182,0.818182,0.818182,1.20667,1.14821,1.16904,0.0142586,1.06467,1.06918,1.09838,1.1484,1.20667,1.22584,1.31636,1.14821,1.09266,1.17282,0.0135883,1.06582,1.08387,1.10895,1.1553,1.20667,1.22609,1.34284,1.5845,1.5925,1.41274,0.0763434,0.777405,0.81007,0.901727,1.56838,1.75068,2.04072,2.11203,1.5925,1.14367,1.32072,0.0699077,0.781844,0.814427,0.873617,1.21516,1.71859,1.75068,2.07893,1.14954,4.21119,2.23096,0.215704,0.88196,0.990508,1.02326,1.40564,3.70198,4.0237,4.21946,3.59505,4.10654,2.41797,0.232724,0.582379,0.884474,1.01365,1.93218,4.0237,4.10654,4.51503,1.63582,2.197,1.75174,0.0530404,1.17056,1.26839,1.50627,1.76407,2.04863,2.13819,2.197,1.94537,2.17124,1.75203,0.0619874,1.12178,1.24751,1.34827,1.76063,2.13819,2.16178,2.21592,-9999,-9999
20030103,9.074,1.0,8.235,1.78,1.0,10.065,2.77,1.0,8.79,7.683,1.282,10.099,2.71,9.074,1.0,8.235,1.78,1.0,10.065,2.77,1.0,281.231,197.37,1.0,137.253,197.37,1.0,277.31,1.0,292.449,277.31,1.0,296.782,1.0,319.415,296.782,1.0,3.424,1.0,4.186,3.424,1.0,98.857,98.825,1.0,1.418,1.5,1.0,2.973,3.22,1.0,0.430702613636,0.916666666667,102.244041667,1.0,-9999,-9999,11.47,1.0,29.0,1.0,-9999,1.0,68.0511,1.0,-9999,-9999,-9999,4.40773,-9999,34.6293,1.0,-9999,-9999,-9999,3.98941,-9999,-9999,-9999,26,22,26,20,-2.32275,-2.29905,1.0,1.0,0.213317,0.215067,0.26325,0.261838,-2.32275,-2.318,1.0,1.0,0.213317,0.21099,0.26325,0.2585,-2.47565,-2.46942,0.979688,0.984375,0.0317577,0.0245572,-3.10318,-2.6167,-2.51381,-2.48537,-2.318,-2.30818,-2.29704,-2.75363,-2.6167,-2.51462,-2.4981,-2.32275,-2.318,-2.29704,0.833333,0.979167,0.979167,1.0,1.0,1.0,1.0,0.958333,0.979167,1.0,1.0,1.0,1.0,1.0,1.0348,1.08297,0.138214,0.15648,1.0,1.0,0.0835146,0.104575,0.0901775,0.1114,-6.10653,-6.11363,5.38739,5.37733,1.0,1.0,0.46016,0.434962,0.63175,0.595101,1.0348,1.04754,0.138214,0.141149,1.0,1.0,0.0835146,0.104895,0.0901775,0.1117,-6.10653,-6.1116,5.38739,5.38019,1.0,1.0,0.46016,0.436123,0.63175,0.59595,0.988517,1.01493,1.0348,1.03931,1.06199,1.08297,1.24564,0.979555,1.00618,1.03228,1.03931,1.06199,1.08297,1.19668,1.0,0.807692,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-7.61809,-6.97373,-6.51356,-6.44368,-6.11108,-6.10803,-6.10653,-7.24171,-6.92169,-6.51356,-6.44368,-6.1116,-6.1094,-6.10803,0.909091,0.954545,0.954545,1.0,1.0,1.0,1.0,0.863636,0.909091,0.954545,1.0,1.0,1.0,1.0,1.14522,1.09607,1.11642,0.012436,1.03068,1.03969,1.05863,1.09691,1.14522,1.16095,1.24504,1.09607,1.05426,1.12009,0.0119079,1.03154,1.05076,1.07032,1.09691,1.14522,1.16159,1.27013,3.40847,3.41407,3.58584,0.0329267,3.36354,3.41407,3.42549,3.57289,3.61568,3.63394,3.99867,3.41407,3.377,3.59574,0.0394141,3.36941,3.40847,3.42277,3.54535,3.60713,3.8572,4.01332,1.86835,3.9303,2.47561,0.180354,1.24281,1.26475,1.57132,1.86835,3.73124,3.95722,4.12127,3.7974,4.10077,2.64408,0.198009,0.598764,1.42633,1.6476,2.36412,3.9303,4.03428,4.36469,4.4057,5.12276,4.66452,0.0621685,4.20776,4.22223,4.35717,4.48461,5.04577,5.1742,5.21615,5.16556,5.20766,4.73014,0.0676815,4.11502,4.30749,4.40615,4.59353,5.16556,5.18443,5.33592,-9999,-9999
20030104,8.559,1.0,8.388,2.769,1.0,8.761,2.166,1.0,8.702,7.888,3.221,9.664,3.452,8.559,1.0,8.388,2.769,1.0,8.761,2.166,1.0,281.87,110.334,1.0,80.952,110.334,1.0,298.035,1.0,309.648,298.035,1.0,317.954,1.0,339.802,317.954,1.0,3.85,1.0,4.862,3.85,1.0,98.823,98.773,1.0,0.0,0.0,1.0,2.072,2.011,0.979167,0.256274083333,1.0,45.5690833333,1.0,-9999,-9999,10.874,1.0,28.7,1.0,-9999,1.0,37.5861,1.0,-9999,-9999,-9999,3.99885,-9999,24.5821,1.0,-9999,-9999,-9999,3.92157,-9999,-9999,-9999,26,22,26,22,-2.22465,-2.31972,1.0,1.0,0.237856,0.259517,0.28178,0.301726,-2.22465,-2.29771,1.0,1.0,0.237856,0.240832,0.28178,0.285815,-2.22753,-2.25256,1.0,1.0,0.0238432,0.0244464,-2.44361,-2.37559,-2.35042,-2.24127,-2.12227,-2.07343,-2.01807,-2.44361,-2.39978,-2.35962,-2.29476,-2.20367,-2.09195,-2.02345,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.09077,1.04774,0.254487,0.301035,1.0,1.0,0.0822692,0.10212,0.0897492,0.108237,-5.96643,-6.11545,4.43585,4.25037,1.0,1.0,0.490551,0.532121,0.566361,0.599809,1.09077,1.08693,0.254487,0.252879,1.0,1.0,0.0822692,0.0999125,0.0897492,0.106157,-5.96643,-6.11551,4.43585,4.29442,1.0,1.0,0.490551,0.49239,0.566361,0.56486,1.01558,1.04014,1.04774,1.09077,1.11188,1.11188,1.15492,1.03421,1.04014,1.04821,1.08693,1.10325,1.11188,1.13293,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-6.38304,-6.22393,-6.17999,-6.02396,-5.77612,-5.65781,-5.53722,-6.38304,-6.29084,-6.20173,-6.11386,-5.93706,-5.73724,-5.57136,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.10201,1.06044,1.08003,0.0111069,1.00911,1.02082,1.03732,1.06044,1.10201,1.11527,1.20899,1.06044,1.02909,1.08372,0.0106992,1.00929,1.02897,1.0441,1.06116,1.1018,1.11577,1.21798,3.37659,3.35815,3.33258,0.0203388,3.08904,3.17646,3.23883,3.35004,3.43207,3.47146,3.49227,3.35767,3.25374,3.31126,0.0188704,3.13384,3.16723,3.23883,3.29817,3.419,3.43548,3.49227,3.27504,3.64233,3.05512,0.147837,1.36423,1.97637,2.28055,2.97085,3.64233,4.28414,4.36693,4.36326,4.30952,3.19501,0.168406,0.589614,2.01961,2.40005,3.20216,4.26676,4.30952,4.39894,4.22658,4.33874,4.06484,0.0564313,3.44732,3.67983,3.7686,3.98188,4.34581,4.53757,4.57381,4.55989,4.56035,4.10338,0.0683845,2.94564,3.67983,3.81611,4.16601,4.51729,4.55989,4.57381,-9999,-9999
20030105,9.362,1.0,9.485,0.728,1.0,9.216,1.139,1.0,10.615,9.914,0.792,11.443,1.791,9.362,1.0,9.485,0.728,1.0,9.216,1.139,1.0,282.556,96.231,1.0,120.782,96.231,1.0,339.321,1.0,322.3,339.321,1.0,323.5,1.0,354.8,323.5,1.0,4.384,1.0,6.052,4.384,1.0,98.913,98.946,1.0,0.0,0.0,1.0,3.159,2.79,1.0,0.384098297872,0.979166666667,68.7008125,1.0,-9999,-9999,11.166,1.0,28.3,1.0,-9999,1.0,33.3074,1.0,-9999,-9999,-9999,3.72452,-9999,12.3211,1.0,-9999,-9999,-9999,3.76397,-9999,-9999,-9999,26,22,26,22,-1.76455,-1.84368,1.0,1.0,0.204587,0.22445,0.21319,0.232168,-1.76455,-1.89158,1.0,1.0,0.204587,0.213414,0.21319,0.221517,-1.77541,-1.77428,0.999479,0.999479,0.0104759,0.0086351,-1.899,-1.84368,-1.83014,-1.75169,-1.72495,-1.72377,-1.71216,-1.89158,-1.84368,-1.83014,-1.76694,-1.74332,-1.72495,-1.72377,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.08406,1.2037,0.331991,0.529512,1.0,1.0,0.100964,0.118083,0.13527,0.181121,-4.99113,-5.2989,4.01884,3.8591,1.0,1.0,0.413263,0.4508,0.458037,0.492183,1.08406,1.11912,0.331991,0.431821,1.0,1.0,0.100964,0.116296,0.13527,0.179961,-4.99113,-5.29964,4.01884,3.85783,1.0,1.0,0.413263,0.427136,0.458037,0.470605,1.03642,1.04741,1.07681,1.11912,1.2037,1.22746,1.33416,1.043,1.04984,1.08406,1.15343,1.22746,1.32451,1.3397,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-5.30329,-5.30043,-5.2989,-4.99078,-4.90615,-4.9054,-4.90539,-5.303,-5.30114,-5.29907,-5.29787,-4.9069,-4.90605,-4.90539,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.16169,1.11149,1.13112,0.0127572,1.04251,1.05036,1.0703,1.1124,1.16169,1.17759,1.26279,1.11149,1.0672,1.13511,0.012222,1.04344,1.06243,1.08366,1.11267,1.16169,1.17825,1.28824,2.99717,3.00307,2.90539,0.0143529,2.77413,2.79101,2.85599,2.88031,2.97529,2.98835,3.00956,3.01049,2.83175,2.91051,0.0150651,2.77779,2.79454,2.85219,2.88664,2.97987,2.99717,3.04095,3.65632,2.96271,3.17135,0.135501,1.48295,2.24445,2.36126,3.32343,3.78094,3.92312,4.30926,4.52036,3.91431,3.29786,0.158935,0.604158,2.26938,2.48683,3.57784,3.92312,4.13468,4.54184,4.07822,3.81127,3.82631,0.0483093,3.29194,3.47342,3.55951,3.85026,4.07105,4.10467,4.25943,4.3096,4.10195,3.85821,0.0604154,2.70227,3.52087,3.58125,3.9665,4.09406,4.14752,4.31757,-9999,-9999
20030106,4.832,1.0,5.679,1.848,1.0,3.831,0.26,1.0,5.018,5.673,1.829,4.243,0.244,4.832,1.0,5.679,1.848,1.0,3.831,0.26,1.0,283.288,15.874,1.0,2.088,15.874,1.0,333.739,1.0,324.235,333.739,1.0,304.18,1.0,357.094,304.18,1.0,1.239,1.0,3.327,1.239,1.0,98.832,98.635,1.0,21.385,22.2,1.0,2.95,2.641,1.0,0.444964972222,0.75,10.7916875,1.0,-9999,-9999,10.165,1.0,29.0,1.0,-9999,1.0,22.5393,1.0,-9999,-9999,-9999,2.63083,-9999,-19.3297,1.0,-9999,-9999,-9999,2.80829,-9999,-9999,-9999,26,22,26,21,0.661196,0.5638,1.0,1.0,0.0654847,0.106261,0.204637,0.211311,0.661196,0.541006,1.0,1.0,0.0654847,0.0896017,0.204637,0.203444,0.569623,0.545599,0.998958,0.999479,0.0284622,0.0282075,0.215411,0.310906,0.511868,0.663022,0.674269,0.698657,0.790505,0.298229,0.310297,0.322693,0.5638,0.674269,0.675597,0.790505,0.979167,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.805244,0.80635,0.422034,0.428572,1.0,1.0,0.0847561,0.115365,0.0914428,0.119359,0.438514,0.232432,1.10794,1.01124,1.0,1.0,0.094526,0.176988,0.379189,0.417162,0.805244,0.820094,0.422034,0.426859,1.0,1.0,0.0847561,0.11797,0.0914428,0.121878,0.438514,0.168263,1.10794,1.31283,1.0,1.0,0.094526,0.126698,0.379189,0.398437,0.787011,0.802158,0.805244,0.816528,0.831674,0.870808,1.06244,0.785127,0.799014,0.804782,0.810472,0.831674,0.860249,1.00384,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.576235,-0.295922,0.131915,0.431165,0.438514,0.438514,0.524685,-0.316997,-0.316997,-0.251642,0.232432,0.434766,0.438514,0.511439,0.954545,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.804672,0.811173,0.822888,0.00789926,0.762143,0.771844,0.779708,0.811173,0.848214,0.880142,0.916568,0.810715,0.848147,0.828174,0.00732424,0.762143,0.77904,0.796467,0.810715,0.855902,0.880142,0.905738,0.259823,0.270167,0.277289,0.0265274,0.0372572,0.0862218,0.140538,0.246358,0.451053,0.48062,0.505813,0.276231,0.186951,0.258552,0.0281137,0.0381353,0.0704726,0.140534,0.207694,0.304289,0.483941,0.535744,2.03223,1.046,1.94571,0.0994299,1.046,1.49926,1.50844,1.79974,2.33926,2.67566,2.81922,2.82542,1.76629,2.02767,0.117846,0.522755,1.4458,1.53135,2.01031,2.67474,2.81922,3.1839,1.12215,0.921922,1.06257,0.0236779,0.702633,0.94445,0.961585,1.03275,1.12618,1.25261,1.30331,1.29331,1.0231,1.07883,0.0269059,0.650686,0.93723,0.976771,1.03579,1.24079,1.28125,1.303,-9999,-9999
