TIMESTAMP,TA_F_MDS,TA_F_MDS_QC,TA_F_MDS_NIGHT,TA_F_MDS_NIGHT_SD,TA_F_MDS_NIGHT_QC,TA_F_MDS_DAY,TA_F_MDS_DAY_SD,TA_F_MDS_DAY_QC,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,TA_F,TA_F_QC,TA_F_NIGHT,TA_F_NIGHT_SD,TA_F_NIGHT_QC,TA_F_DAY,TA_F_DAY_SD,TA_F_DAY_QC,SW_IN_POT,SW_IN_F_MDS,SW_IN_F_MDS_QC,SW_IN_ERA,SW_IN_F,SW_IN_F_QC,LW_IN_F_MDS,LW_IN_F_MDS_QC,LW_IN_ERA,LW_IN_F,LW_IN_F_QC,LW_IN_JSB,LW_IN_JSB_QC,LW_IN_JSB_ERA,LW_IN_JSB_F,LW_IN_JSB_F_QC,VPD_F_MDS,VPD_F_MDS_QC,VPD_ERA,VPD_F,VPD_F_QC,PA_ERA,PA_F,PA_F_QC,P_ERA,P_F,P_F_QC,WS_ERA,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_OUT,PPFD_OUT_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_1_QC,SWC_F_MDS_1,SWC_F_MDS_1_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,LE_CORR_JOINTUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,H_CORR_JOINTUNC,EBC_CF_N,EBC_CF_METHOD,NIGHT_D,DAY_D,NIGHT_RANDUNC_N,DAY_RANDUNC_N,NEE_CUT_REF,NEE_VUT_REF,NEE_CUT_REF_QC,NEE_VUT_REF_QC,NEE_CUT_REF_RANDUNC,NEE_VUT_REF_RANDUNC,NEE_CUT_REF_JOINTUNC,NEE_VUT_REF_JOINTUNC,NEE_CUT_USTAR50,NEE_VUT_USTAR50,NEE_CUT_USTAR50_QC,NEE_VUT_USTAR50_QC,NEE_CUT_USTAR50_RANDUNC,NEE_VUT_USTAR50_RANDUNC,NEE_CUT_USTAR50_JOINTUNC,NEE_VUT_USTAR50_JOINTUNC,NEE_CUT_MEAN,NEE_VUT_MEAN,NEE_CUT_MEAN_QC,NEE_VUT_MEAN_QC,NEE_CUT_SE,NEE_VUT_SE,NEE_CUT_05,NEE_CUT_16,NEE_CUT_25,NEE_CUT_50,NEE_CUT_75,NEE_CUT_84,NEE_CUT_95,NEE_VUT_05,NEE_VUT_16,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_84,NEE_VUT_95,NEE_CUT_05_QC,NEE_CUT_16_QC,NEE_CUT_25_QC,NEE_CUT_50_QC,NEE_CUT_75_QC,NEE_CUT_84_QC,NEE_CUT_95_QC,NEE_VUT_05_QC,NEE_VUT_16_QC,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,NEE_VUT_84_QC,NEE_VUT_95_QC,NEE_CUT_REF_NIGHT,NEE_VUT_REF_NIGHT,NEE_CUT_REF_NIGHT_SD,NEE_VUT_REF_NIGHT_SD,NEE_CUT_REF_NIGHT_QC,NEE_VUT_REF_NIGHT_QC,NEE_CUT_REF_NIGHT_RANDUNC,NEE_VUT_REF_NIGHT_RANDUNC,NEE_CUT_REF_NIGHT_JOINTUNC,NEE_VUT_REF_NIGHT_JOINTUNC,NEE_CUT_REF_DAY,NEE_VUT_REF_DAY,NEE_CUT_REF_DAY_SD,NEE_VUT_REF_DAY_SD,NEE_CUT_REF_DAY_QC,NEE_VUT_REF_DAY_QC,NEE_CUT_REF_DAY_RANDUNC,NEE_VUT_REF_DAY_RANDUNC,NEE_CUT_REF_DAY_JOINTUNC,NEE_VUT_REF_DAY_JOINTUNC,NEE_CUT_USTAR50_NIGHT,NEE_VUT_USTAR50_NIGHT,NEE_CUT_USTAR50_NIGHT_SD,NEE_VUT_USTAR50_NIGHT_SD,NEE_CUT_USTAR50_NIGHT_QC,NEE_VUT_USTAR50_NIGHT_QC,NEE_CUT_USTAR50_NIGHT_RANDUNC,NEE_VUT_USTAR50_NIGHT_RANDUNC,NEE_CUT_USTAR50_NIGHT_JOINTUNC,NEE_VUT_USTAR50_NIGHT_JOINTUNC,NEE_CUT_USTAR50_DAY,NEE_VUT_USTAR50_DAY,NEE_CUT_USTAR50_DAY_SD,NEE_VUT_USTAR50_DAY_SD,NEE_CUT_USTAR50_DAY_QC,NEE_VUT_USTAR50_DAY_QC,NEE_CUT_USTAR50_DAY_RANDUNC,NEE_VUT_USTAR50_DAY_RANDUNC,NEE_CUT_USTAR50_DAY_JOINTUNC,NEE_VUT_USTAR50_DAY_JOINTUNC,NEE_CUT_05_NIGHT,NEE_CUT_16_NIGHT,NEE_CUT_25_NIGHT,NEE_CUT_50_NIGHT,NEE_CUT_75_NIGHT,NEE_CUT_84_NIGHT,NEE_CUT_95_NIGHT,NEE_VUT_05_NIGHT,NEE_VUT_16_NIGHT,NEE_VUT_25_NIGHT,NEE_VUT_50_NIGHT,NEE_VUT_75_NIGHT,NEE_VUT_84_NIGHT,NEE_VUT_95_NIGHT,NEE_CUT_05_NIGHT_QC,NEE_CUT_16_NIGHT_QC,NEE_CUT_25_NIGHT_QC,NEE_CUT_50_NIGHT_QC,NEE_CUT_75_NIGHT_QC,NEE_CUT_84_NIGHT_QC,NEE_CUT_95_NIGHT_QC,NEE_VUT_05_NIGHT_QC,NEE_VUT_16_NIGHT_QC,NEE_VUT_25_NIGHT_QC,NEE_VUT_50_NIGHT_QC,NEE_VUT_75_NIGHT_QC,NEE_VUT_84_NIGHT_QC,NEE_VUT_95_NIGHT_QC,NEE_CUT_05_DAY,NEE_CUT_16_DAY,NEE_CUT_25_DAY,NEE_CUT_50_DAY,NEE_CUT_75_DAY,NEE_CUT_84_DAY,NEE_CUT_95_DAY,NEE_VUT_05_DAY,NEE_VUT_16_DAY,NEE_VUT_25_DAY,NEE_VUT_50_DAY,NEE_VUT_75_DAY,NEE_VUT_84_DAY,NEE_VUT_95_DAY,NEE_CUT_05_DAY_QC,NEE_CUT_16_DAY_QC,NEE_CUT_25_DAY_QC,NEE_CUT_50_DAY_QC,NEE_CUT_75_DAY_QC,NEE_CUT_84_DAY_QC,NEE_CUT_95_DAY_QC,NEE_VUT_05_DAY_QC,NEE_VUT_16_DAY_QC,NEE_VUT_25_DAY_QC,NEE_VUT_50_DAY_QC,NEE_VUT_75_DAY_QC,NEE_VUT_84_DAY_QC,NEE_VUT_95_DAY_QC,RECO_NT_VUT_REF,RECO_NT_VUT_USTAR50,RECO_NT_VUT_MEAN,RECO_NT_VUT_SE,RECO_NT_VUT_05,RECO_NT_VUT_16,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,RECO_NT_VUT_84,RECO_NT_VUT_95,RECO_NT_CUT_REF,RECO_NT_CUT_USTAR50,RECO_NT_CUT_MEAN,RECO_NT_CUT_SE,RECO_NT_CUT_05,RECO_NT_CUT_16,RECO_NT_CUT_25,RECO_NT_CUT_50,RECO_NT_CUT_75,RECO_NT_CUT_84,RECO_NT_CUT_95,GPP_NT_VUT_REF,GPP_NT_VUT_USTAR50,GPP_NT_VUT_MEAN,GPP_NT_VUT_SE,GPP_NT_VUT_05,GPP_NT_VUT_16,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,GPP_NT_VUT_84,GPP_NT_VUT_95,GPP_NT_CUT_REF,GPP_NT_CUT_USTAR50,GPP_NT_CUT_MEAN,GPP_NT_CUT_SE,GPP_NT_CUT_05,GPP_NT_CUT_16,GPP_NT_CUT_25,GPP_NT_CUT_50,GPP_NT_CUT_75,GPP_NT_CUT_84,GPP_NT_CUT_95,RECO_DT_VUT_REF,RECO_DT_VUT_USTAR50,RECO_DT_VUT_MEAN,RECO_DT_VUT_SE,RECO_DT_VUT_05,RECO_DT_VUT_16,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,RECO_DT_VUT_84,RECO_DT_VUT_95,RECO_DT_CUT_REF,RECO_DT_CUT_USTAR50,RECO_DT_CUT_MEAN,RECO_DT_CUT_SE,RECO_DT_CUT_05,RECO_DT_CUT_16,RECO_DT_CUT_25,RECO_DT_CUT_50,RECO_DT_CUT_75,RECO_DT_CUT_84,RECO_DT_CUT_95,GPP_DT_VUT_REF,GPP_DT_VUT_USTAR50,GPP_DT_VUT_MEAN,GPP_DT_VUT_SE,GPP_DT_VUT_05,GPP_DT_VUT_16,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,GPP_DT_VUT_84,GPP_DT_VUT_95,GPP_DT_CUT_REF,GPP_DT_CUT_USTAR50,GPP_DT_CUT_MEAN,GPP_DT_CUT_SE,GPP_DT_CUT_05,GPP_DT_CUT_16,GPP_DT_CUT_25,GPP_DT_CUT_50,GPP_DT_CUT_75,GPP_DT_CUT_84,GPP_DT_CUT_95,RECO_SR,RECO_SR_N
20020421,24.202,0,21.781,2.072,0,25.931,2.634,0,23.49,21.968,1.053,24.576,2.535,23.49,0,21.968,1.053,0,24.576,2.535,0,431.449,245.623,0,237.978,237.978,0,372.377,0,382.08,382.08,0,421.46,0,433.163,433.163,0,4.515,0,7.855,7.855,0,100.378,100.378,0,1.388,1.388,0,2.696,2.696,0,-9999,0,-9999,0,-9999,0,-9999,0,-9999,0,-9999,0,-9999,-9999,24.275,0,32.364,0,41.4961,0,72.7069,0,99.9552,-9999,-9999,-9999,-9999,10.4421,0,14.3554,-9999,-9999,-9999,-9999,11,3,20,28,0,0,-3.03016,-3.03016,0,0,-9999,-9999,-9999,-9999,-3.03016,-3.03016,0,0,-9999,-9999,-9999,-9999,-2.99587,-2.90634,0,0,0.0223659,0.0313401,-3.10087,-3.06986,-3.03016,-3.03016,-3.03016,-3.03016,-2.62077,-3.10087,-3.03016,-3.03016,-3.03016,-2.62077,-2.62077,-2.62077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.420095,-0.420095,5.36969,5.36969,0,0,-9999,-9999,-9999,-9999,-4.70565,-4.70565,6.34195,6.34195,0,0,-9999,-9999,-9999,-9999,-0.420095,-0.420095,5.36969,5.36969,0,0,-9999,-9999,-9999,-9999,-4.70565,-4.70565,6.34195,6.34195,0,0,-9999,-9999,-9999,-9999,-0.420095,-0.420095,-0.420095,-0.420095,-0.420095,-0.420095,-0.420095,-0.420095,-0.420095,-0.420095,-0.420095,-0.420095,-0.420095,-0.420095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.82246,-4.77124,-4.70565,-4.70565,-4.70565,-4.70565,-4.02936,-4.82246,-4.70565,-4.70565,-4.70565,-4.02936,-4.02936,-4.02936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.29683,2.29602,2.10915,0.0367439,1.6182,1.95568,2.01576,2.23853,2.25707,2.26194,2.26231,2.0878,2.0094,1.99255,0.043832,1.61811,1.61845,1.95568,2.01576,2.23854,2.24554,2.26198,5.13611,5.32618,5.01549,0.03453,4.68806,4.74197,4.87707,5.04591,5.16532,5.27501,5.28723,5.06428,5.03956,4.98842,0.0394857,4.68797,4.71932,4.88272,5.03822,5.11824,5.16551,5.2757,2.64119,2.64119,2.79618,0.11449,1.24413,2.2185,2.2185,2.64119,3.38609,3.40137,3.79424,3.40137,3.40137,3.23796,0.0934965,2.2185,2.60825,3.32528,3.36961,3.42543,3.46857,3.79424,4.72187,4.70707,4.73517,0.060912,3.941,4.39561,4.39561,4.70707,5.04793,5.05559,5.32216,5.05664,5.05664,4.97797,0.0527103,4.39561,4.69131,4.98012,5.04211,5.05664,5.09766,5.32216,-9999,-9999
20020422,24.593,0,22.633,1.185,0,25.992,2.242,0,17.646,16.467,2.126,18.488,2.573,17.646,0,16.467,2.126,0,18.488,2.573,0,433.208,230.663,0,279.378,279.378,0,376.207,0,322.777,322.777,0,431.349,0,354.779,354.779,0,4.163,0,5.887,5.887,0,101.065,101.065,0,0.373,0.373,0,1.802,1.802,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,24.862,0,32.21,0,37.1535,0,84.2063,0,116.101,-9999,-9999,11.167,-9999,5.56863,0,7.67784,-9999,-9999,4.03784,-9999,11,3,20,28,0,0,-3.88933,-3.88933,0,0,-9999,-9999,-9999,-9999,-3.88933,-3.88933,0,0,-9999,-9999,-9999,-9999,-3.8893,-3.8893,0,0,0.000816893,0.00141478,-3.88933,-3.88933,-3.88933,-3.88933,-3.88933,-3.88908,-3.88206,-3.91813,-3.88933,-3.88933,-3.88933,-3.88206,-3.88206,-3.88206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.46339,-0.46339,5.3265,5.3265,0,0,-9999,-9999,-9999,-9999,-6.09405,-6.09405,4.80888,4.80888,0,0,-9999,-9999,-9999,-9999,-0.46339,-0.46339,5.3265,5.3265,0,0,-9999,-9999,-9999,-9999,-6.09405,-6.09405,4.80888,4.80888,0,0,-9999,-9999,-9999,-9999,-0.46339,-0.46339,-0.46339,-0.46339,-0.46339,-0.46339,-0.46339,-0.530196,-0.46339,-0.46339,-0.46339,-0.46339,-0.46339,-0.46339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.09405,-6.09405,-6.09405,-6.09405,-6.09405,-6.09364,-6.08204,-6.09405,-6.09405,-6.09405,-6.09405,-6.08204,-6.08204,-6.08204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.66075,1.63253,1.48186,0.0220268,1.26971,1.30984,1.38102,1.51164,1.59819,1.60579,1.64604,1.4041,1.3449,1.41101,0.0268562,1.26971,1.29992,1.31149,1.39918,1.51366,1.6041,1.61262,5.38256,5.52186,5.37115,0.0221133,5.15904,5.19917,5.27035,5.39737,5.48785,5.49252,5.5281,5.40116,5.23423,5.3003,0.0268663,5.15904,5.189,5.20081,5.28851,5.40299,5.48782,5.50195,2.47189,2.47189,2.61695,0.107151,1.16438,2.07629,2.07629,2.47189,3.16903,3.18333,3.55102,3.18333,3.18333,3.0304,0.0875033,2.07629,2.44106,3.11213,3.15361,3.20585,3.24623,3.55102,5.27754,5.35153,5.34875,0.064929,4.5671,4.95269,4.95269,5.35153,5.69512,5.71176,5.97389,5.71717,5.71717,5.60601,0.0560239,4.95269,5.27754,5.54669,5.69512,5.71717,5.74694,5.97389,-9999,-9999
20020423,24.662,0,22.646,1.216,0,26.101,2.244,0,17.616,15.422,3.432,19.183,4.357,17.616,0,15.422,3.432,0,19.183,4.357,0,434.939,243.19,0,254.867,254.867,0,372.464,0,332.221,332.221,0,429.546,0,367.26,367.26,0,4.52,0,6.093,6.093,0,100.998,100.998,0,0,0,0,1.529,1.529,0,-9999,0,-9999,0,-9999,0,-9999,0,-9999,0,-9999,0,-9999,-9999,25.248,0,32.186,0,34.0843,0,90.0439,0,124.51,-9999,-9999,4.66626,-9999,6.17793,0,8.54264,-9999,-9999,2.0305,-9999,11,3,20,28,0,0,-4.82963,-4.8566,0,0,-9999,-9999,-9999,-9999,-4.82963,-4.8566,0,0,-9999,-9999,-9999,-9999,-4.78628,-4.74365,0,0,0.0141099,0.0188211,-4.8566,-4.82963,-4.82963,-4.82963,-4.79825,-4.72186,-4.63733,-4.8566,-4.84415,-4.82963,-4.82963,-4.63733,-4.63733,-4.63733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.46339,-0.534968,5.3265,5.26327,0,0,-9999,-9999,-9999,-9999,-7.6474,-7.64082,4.45462,4.45827,0,0,-9999,-9999,-9999,-9999,-0.46339,-0.534968,5.3265,5.26327,0,0,-9999,-9999,-9999,-9999,-7.6474,-7.64082,4.45462,4.45827,0,0,-9999,-9999,-9999,-9999,-0.534968,-0.534968,-0.46339,-0.46339,-0.46339,-0.46339,-0.46339,-0.581096,-0.534968,-0.534968,-0.534968,-0.46339,-0.46339,-0.46339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.64905,-7.6474,-7.6474,-7.6474,-7.59556,-7.46936,-7.27859,-7.6474,-7.6474,-7.6474,-7.64082,-7.27859,-7.27859,-7.27859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.67609,1.6504,1.5006,0.0223647,1.27305,1.33343,1.40195,1.53189,1.61675,1.62364,1.66025,1.42864,1.36924,1.42792,0.0272539,1.27305,1.30155,1.33492,1.42419,1.53189,1.62211,1.6286,6.33965,6.507,6.24426,0.0250393,6.00332,6.09293,6.16605,6.25408,6.3514,6.39662,6.46868,6.35158,6.19887,6.2142,0.0303641,6.0026,6.07131,6.16307,6.20357,6.33934,6.36152,6.46868,2.46736,2.46736,2.61216,0.106955,1.16225,2.07249,2.07249,2.46736,3.16323,3.17751,3.54452,3.17751,3.17751,3.02486,0.0873431,2.07249,2.43659,3.10643,3.14784,3.19998,3.24029,3.54452,5.06735,5.1217,5.12213,0.0675624,4.28595,4.71891,4.71891,5.1217,5.47581,5.49332,5.77389,5.4981,5.4981,5.39029,0.0583427,4.71891,5.06735,5.34293,5.47581,5.4981,5.53406,5.77389,-9999,-9999
20020424,24.202,0,21.781,2.072,0,25.931,2.634,0,22.82,20.151,3.005,24.726,3.441,22.82,0,20.151,3.005,0,24.726,3.441,0,436.641,245.623,0,276.665,276.665,0,372.377,0,375.7,375.7,0,422.76,0,424.731,424.731,0,4.515,0,8.25,8.25,0,100.576,100.576,0,1.305,1.305,0,2.672,2.672,0,-9999,0,-9999,0,-9999,0,-9999,0,-9999,0,-9999,0,-9999,-9999,24.275,0,32.364,0,41.4961,0,72.7069,0,100.616,-9999,-9999,5.04824,-9999,10.4421,0,14.4503,-9999,-9999,1.94617,-9999,11,3,20,28,0,0,-3.03016,-3.03016,0,0,-9999,-9999,-9999,-9999,-3.03016,-3.03016,0,0,-9999,-9999,-9999,-9999,-2.99587,-2.90634,0,0,0.0223659,0.0313401,-3.10087,-3.06986,-3.03016,-3.03016,-3.03016,-3.03016,-2.62077,-3.10087,-3.03016,-3.03016,-3.03016,-2.62077,-2.62077,-2.62077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.420095,-0.420095,5.36969,5.36969,0,0,-9999,-9999,-9999,-9999,-4.70565,-4.70565,6.34195,6.34195,0,0,-9999,-9999,-9999,-9999,-0.420095,-0.420095,5.36969,5.36969,0,0,-9999,-9999,-9999,-9999,-4.70565,-4.70565,6.34195,6.34195,0,0,-9999,-9999,-9999,-9999,-0.420095,-0.420095,-0.420095,-0.420095,-0.420095,-0.420095,-0.420095,-0.420095,-0.420095,-0.420095,-0.420095,-0.420095,-0.420095,-0.420095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.82246,-4.77124,-4.70565,-4.70565,-4.70565,-4.70565,-4.02936,-4.82246,-4.70565,-4.70565,-4.70565,-4.02936,-4.02936,-4.02936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.232,2.22947,2.04746,0.0352308,1.58031,1.89472,1.9544,2.17292,2.1868,2.19612,2.19914,2.02298,1.94672,1.93512,0.0420756,1.58031,1.5827,1.89472,1.9544,2.17235,2.18169,2.19626,5.07481,5.25962,4.9538,0.0336363,4.65242,4.683,4.80646,4.98455,5.09916,5.21069,5.21696,5.00971,4.97688,4.931,0.037982,4.65242,4.68117,4.8169,4.97531,5.05347,5.09979,5.21185,2.62026,2.62026,2.77402,0.113582,1.23427,2.20092,2.20092,2.62026,3.35925,3.37441,3.76416,3.37441,3.37441,3.2123,0.0927555,2.20092,2.58758,3.29893,3.3429,3.39828,3.44108,3.76416,5.30129,5.23661,5.29017,0.0621721,4.44733,4.96618,4.96618,5.23661,5.59669,5.60488,5.88079,5.60488,5.60488,5.53658,0.0533466,4.96618,5.2201,5.56758,5.58986,5.64006,5.65393,5.88079,-9999,-9999
20020425,24.593,0,22.633,1.185,0,25.992,2.242,0,15.219,14.333,1.555,15.852,2.885,15.219,0,14.333,1.555,0,15.852,2.885,0,438.315,230.663,0,307.277,307.277,0,376.207,0,299.575,299.575,0,432.398,0,324.111,324.111,0,4.163,0,6.887,6.887,0,101.541,101.541,0,0.105,0.105,0,2.809,2.809,0,-9999,0,-9999,0,-9999,0,-9999,0,-9999,0,-9999,0,-9999,-9999,24.862,0,32.21,0,37.1535,0,84.2063,0,116.95,-9999,-9999,4.93132,-9999,5.56863,0,7.73399,-9999,-9999,1.92965,-9999,11,3,20,28,0,0,-3.88933,-3.88933,0,0,-9999,-9999,-9999,-9999,-3.88933,-3.88933,0,0,-9999,-9999,-9999,-9999,-3.8893,-3.8893,0,0,0.000816893,0.00141478,-3.88933,-3.88933,-3.88933,-3.88933,-3.88933,-3.88908,-3.88206,-3.91813,-3.88933,-3.88933,-3.88933,-3.88206,-3.88206,-3.88206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.46339,-0.46339,5.3265,5.3265,0,0,-9999,-9999,-9999,-9999,-6.09405,-6.09405,4.80888,4.80888,0,0,-9999,-9999,-9999,-9999,-0.46339,-0.46339,5.3265,5.3265,0,0,-9999,-9999,-9999,-9999,-6.09405,-6.09405,4.80888,4.80888,0,0,-9999,-9999,-9999,-9999,-0.46339,-0.46339,-0.46339,-0.46339,-0.46339,-0.46339,-0.46339,-0.530196,-0.46339,-0.46339,-0.46339,-0.46339,-0.46339,-0.46339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.09405,-6.09405,-6.09405,-6.09405,-6.09405,-6.09364,-6.08204,-6.09405,-6.09405,-6.09405,-6.09405,-6.08204,-6.08204,-6.08204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.42489,1.38956,1.25529,0.0185893,1.083,1.10384,1.16271,1.25502,1.3563,1.36757,1.41647,1.16391,1.11229,1.20022,0.0227823,1.08185,1.08984,1.10384,1.1656,1.31417,1.36574,1.37921,5.15864,5.27889,5.14458,0.0187172,4.97233,4.99317,5.05204,5.14199,5.2464,5.2569,5.29853,5.2035,5.00162,5.08952,0.0227943,4.97118,4.97917,4.99317,5.05493,5.2035,5.24779,5.26854,2.39606,2.39606,2.53667,0.103864,1.12867,2.0126,2.0126,2.39606,3.07182,3.08568,3.44209,3.08568,3.08568,2.93744,0.084819,2.0126,2.36618,3.01666,3.05687,3.10751,3.14665,3.44209,5.65676,5.76263,5.75034,0.066687,4.9711,5.33314,5.33314,5.76263,6.11393,6.13069,6.38901,6.13715,6.13715,6.01322,0.0573671,5.33314,5.65676,5.93298,6.11393,6.13715,6.16209,6.38901,-9999,-9999
20020426,24.662,0,22.646,1.216,0,26.101,2.244,0,12.303,11.689,0.932,12.741,0.484,12.303,0,11.689,0.932,0,12.741,0.484,0,439.959,243.19,0,51.003,51.003,0,372.464,0,345.304,345.304,0,441.091,0,384.554,384.554,0,4.52,0,4.461,4.461,0,101.457,101.457,0,0.576,0.576,0,1.604,1.604,0,-9999,0,-9999,0,-9999,0,-9999,0,-9999,0,-9999,0,-9999,-9999,25.248,0,32.186,0,34.0843,0,90.0439,0,125.364,-9999,-9999,4.71125,-9999,6.17793,0,8.60128,-9999,-9999,1.96914,-9999,11,3,20,28,0,0,-4.82963,-4.8566,0,0,-9999,-9999,-9999,-9999,-4.82963,-4.8566,0,0,-9999,-9999,-9999,-9999,-4.78628,-4.74365,0,0,0.0141099,0.0188211,-4.8566,-4.82963,-4.82963,-4.82963,-4.79825,-4.72186,-4.63733,-4.8566,-4.84415,-4.82963,-4.82963,-4.63733,-4.63733,-4.63733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.46339,-0.534968,5.3265,5.26327,0,0,-9999,-9999,-9999,-9999,-7.6474,-7.64082,4.45462,4.45827,0,0,-9999,-9999,-9999,-9999,-0.46339,-0.534968,5.3265,5.26327,0,0,-9999,-9999,-9999,-9999,-7.6474,-7.64082,4.45462,4.45827,0,0,-9999,-9999,-9999,-9999,-0.534968,-0.534968,-0.46339,-0.46339,-0.46339,-0.46339,-0.46339,-0.581096,-0.534968,-0.534968,-0.534968,-0.46339,-0.46339,-0.46339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.64905,-7.6474,-7.6474,-7.6474,-7.59556,-7.46936,-7.27859,-7.6474,-7.6474,-7.6474,-7.64082,-7.27859,-7.27859,-7.27859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.15745,1.11578,1.0017,0.0163217,0.833813,0.846831,0.950805,1.00986,1.09302,1.10162,1.15317,0.898956,0.856175,0.963843,0.0199764,0.832542,0.841397,0.846831,0.97185,1.08733,1.10134,1.11521,5.84691,5.97238,5.74535,0.0222292,5.47297,5.5913,5.66345,5.73282,5.82247,5.91737,5.95295,5.91737,5.68581,5.75012,0.0228623,5.46892,5.6663,5.67565,5.73277,5.84643,5.91737,5.95295,2.3018,2.3018,2.43687,0.0997777,1.08426,1.93342,1.93342,2.3018,2.95097,2.96429,3.30667,2.96429,2.96429,2.82188,0.0814821,1.93342,2.27309,2.89798,2.93661,2.98526,3.02286,3.30667,1.48299,1.45694,1.4726,0.0343329,1.03022,1.28053,1.28053,1.45694,1.64072,1.64421,1.81555,1.64421,1.64421,1.61473,0.0322346,1.28053,1.44829,1.61884,1.63595,1.6645,1.67832,1.82729,-9999,-9999
