TIMESTAMP,TA_F_MDS,TA_F_MDS_QC,TA_F_MDS_NIGHT,TA_F_MDS_NIGHT_SD,TA_F_MDS_NIGHT_QC,TA_F_MDS_DAY,TA_F_MDS_DAY_SD,TA_F_MDS_DAY_QC,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,TA_F,TA_F_QC,TA_F_NIGHT,TA_F_NIGHT_SD,TA_F_NIGHT_QC,TA_F_DAY,TA_F_DAY_SD,TA_F_DAY_QC,SW_IN_POT,SW_IN_F_MDS,SW_IN_F_MDS_QC,SW_IN_ERA,SW_IN_F,SW_IN_F_QC,LW_IN_F_MDS,LW_IN_F_MDS_QC,LW_IN_ERA,LW_IN_F,LW_IN_F_QC,LW_IN_JSB,LW_IN_JSB_QC,LW_IN_JSB_ERA,LW_IN_JSB_F,LW_IN_JSB_F_QC,VPD_F_MDS,VPD_F_MDS_QC,VPD_ERA,VPD_F,VPD_F_QC,PA_ERA,PA_F,PA_F_QC,P_ERA,P_F,P_F_QC,WS_ERA,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_DIF,PPFD_DIF_QC,PPFD_OUT,PPFD_OUT_QC,SW_DIF,SW_DIF_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_3,TS_F_MDS_1_QC,TS_F_MDS_2_QC,TS_F_MDS_3_QC,SWC_F_MDS_1,SWC_F_MDS_2,SWC_F_MDS_3,SWC_F_MDS_4,SWC_F_MDS_5,SWC_F_MDS_6,SWC_F_MDS_1_QC,SWC_F_MDS_2_QC,SWC_F_MDS_3_QC,SWC_F_MDS_4_QC,SWC_F_MDS_5_QC,SWC_F_MDS_6_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,LE_CORR_JOINTUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,H_CORR_JOINTUNC,EBC_CF_N,EBC_CF_METHOD,NIGHT_D,DAY_D,NIGHT_RANDUNC_N,DAY_RANDUNC_N,NEE_CUT_REF,NEE_VUT_REF,NEE_CUT_REF_QC,NEE_VUT_REF_QC,NEE_CUT_REF_RANDUNC,NEE_VUT_REF_RANDUNC,NEE_CUT_REF_JOINTUNC,NEE_VUT_REF_JOINTUNC,NEE_CUT_USTAR50,NEE_VUT_USTAR50,NEE_CUT_USTAR50_QC,NEE_VUT_USTAR50_QC,NEE_CUT_USTAR50_RANDUNC,NEE_VUT_USTAR50_RANDUNC,NEE_CUT_USTAR50_JOINTUNC,NEE_VUT_USTAR50_JOINTUNC,NEE_CUT_MEAN,NEE_VUT_MEAN,NEE_CUT_MEAN_QC,NEE_VUT_MEAN_QC,NEE_CUT_SE,NEE_VUT_SE,NEE_CUT_05,NEE_CUT_16,NEE_CUT_25,NEE_CUT_50,NEE_CUT_75,NEE_CUT_84,NEE_CUT_95,NEE_VUT_05,NEE_VUT_16,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_84,NEE_VUT_95,NEE_CUT_05_QC,NEE_CUT_16_QC,NEE_CUT_25_QC,NEE_CUT_50_QC,NEE_CUT_75_QC,NEE_CUT_84_QC,NEE_CUT_95_QC,NEE_VUT_05_QC,NEE_VUT_16_QC,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,NEE_VUT_84_QC,NEE_VUT_95_QC,NEE_CUT_REF_NIGHT,NEE_VUT_REF_NIGHT,NEE_CUT_REF_NIGHT_SD,NEE_VUT_REF_NIGHT_SD,NEE_CUT_REF_NIGHT_QC,NEE_VUT_REF_NIGHT_QC,NEE_CUT_REF_NIGHT_RANDUNC,NEE_VUT_REF_NIGHT_RANDUNC,NEE_CUT_REF_NIGHT_JOINTUNC,NEE_VUT_REF_NIGHT_JOINTUNC,NEE_CUT_REF_DAY,NEE_VUT_REF_DAY,NEE_CUT_REF_DAY_SD,NEE_VUT_REF_DAY_SD,NEE_CUT_REF_DAY_QC,NEE_VUT_REF_DAY_QC,NEE_CUT_REF_DAY_RANDUNC,NEE_VUT_REF_DAY_RANDUNC,NEE_CUT_REF_DAY_JOINTUNC,NEE_VUT_REF_DAY_JOINTUNC,NEE_CUT_USTAR50_NIGHT,NEE_VUT_USTAR50_NIGHT,NEE_CUT_USTAR50_NIGHT_SD,NEE_VUT_USTAR50_NIGHT_SD,NEE_CUT_USTAR50_NIGHT_QC,NEE_VUT_USTAR50_NIGHT_QC,NEE_CUT_USTAR50_NIGHT_RANDUNC,NEE_VUT_USTAR50_NIGHT_RANDUNC,NEE_CUT_USTAR50_NIGHT_JOINTUNC,NEE_VUT_USTAR50_NIGHT_JOINTUNC,NEE_CUT_USTAR50_DAY,NEE_VUT_USTAR50_DAY,NEE_CUT_USTAR50_DAY_SD,NEE_VUT_USTAR50_DAY_SD,NEE_CUT_USTAR50_DAY_QC,NEE_VUT_USTAR50_DAY_QC,NEE_CUT_USTAR50_DAY_RANDUNC,NEE_VUT_USTAR50_DAY_RANDUNC,NEE_CUT_USTAR50_DAY_JOINTUNC,NEE_VUT_USTAR50_DAY_JOINTUNC,NEE_CUT_05_NIGHT,NEE_CUT_16_NIGHT,NEE_CUT_25_NIGHT,NEE_CUT_50_NIGHT,NEE_CUT_75_NIGHT,NEE_CUT_84_NIGHT,NEE_CUT_95_NIGHT,NEE_VUT_05_NIGHT,NEE_VUT_16_NIGHT,NEE_VUT_25_NIGHT,NEE_VUT_50_NIGHT,NEE_VUT_75_NIGHT,NEE_VUT_84_NIGHT,NEE_VUT_95_NIGHT,NEE_CUT_05_NIGHT_QC,NEE_CUT_16_NIGHT_QC,NEE_CUT_25_NIGHT_QC,NEE_CUT_50_NIGHT_QC,NEE_CUT_75_NIGHT_QC,NEE_CUT_84_NIGHT_QC,NEE_CUT_95_NIGHT_QC,NEE_VUT_05_NIGHT_QC,NEE_VUT_16_NIGHT_QC,NEE_VUT_25_NIGHT_QC,NEE_VUT_50_NIGHT_QC,NEE_VUT_75_NIGHT_QC,NEE_VUT_84_NIGHT_QC,NEE_VUT_95_NIGHT_QC,NEE_CUT_05_DAY,NEE_CUT_16_DAY,NEE_CUT_25_DAY,NEE_CUT_50_DAY,NEE_CUT_75_DAY,NEE_CUT_84_DAY,NEE_CUT_95_DAY,NEE_VUT_05_DAY,NEE_VUT_16_DAY,NEE_VUT_25_DAY,NEE_VUT_50_DAY,NEE_VUT_75_DAY,NEE_VUT_84_DAY,NEE_VUT_95_DAY,NEE_CUT_05_DAY_QC,NEE_CUT_16_DAY_QC,NEE_CUT_25_DAY_QC,NEE_CUT_50_DAY_QC,NEE_CUT_75_DAY_QC,NEE_CUT_84_DAY_QC,NEE_CUT_95_DAY_QC,NEE_VUT_05_DAY_QC,NEE_VUT_16_DAY_QC,NEE_VUT_25_DAY_QC,NEE_VUT_50_DAY_QC,NEE_VUT_75_DAY_QC,NEE_VUT_84_DAY_QC,NEE_VUT_95_DAY_QC,RECO_NT_VUT_REF,RECO_NT_VUT_USTAR50,RECO_NT_VUT_MEAN,RECO_NT_VUT_SE,RECO_NT_VUT_05,RECO_NT_VUT_16,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,RECO_NT_VUT_84,RECO_NT_VUT_95,RECO_NT_CUT_REF,RECO_NT_CUT_USTAR50,RECO_NT_CUT_MEAN,RECO_NT_CUT_SE,RECO_NT_CUT_05,RECO_NT_CUT_16,RECO_NT_CUT_25,RECO_NT_CUT_50,RECO_NT_CUT_75,RECO_NT_CUT_84,RECO_NT_CUT_95,GPP_NT_VUT_REF,GPP_NT_VUT_USTAR50,GPP_NT_VUT_MEAN,GPP_NT_VUT_SE,GPP_NT_VUT_05,GPP_NT_VUT_16,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,GPP_NT_VUT_84,GPP_NT_VUT_95,GPP_NT_CUT_REF,GPP_NT_CUT_USTAR50,GPP_NT_CUT_MEAN,GPP_NT_CUT_SE,GPP_NT_CUT_05,GPP_NT_CUT_16,GPP_NT_CUT_25,GPP_NT_CUT_50,GPP_NT_CUT_75,GPP_NT_CUT_84,GPP_NT_CUT_95,RECO_DT_VUT_REF,RECO_DT_VUT_USTAR50,RECO_DT_VUT_MEAN,RECO_DT_VUT_SE,RECO_DT_VUT_05,RECO_DT_VUT_16,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,RECO_DT_VUT_84,RECO_DT_VUT_95,RECO_DT_CUT_REF,RECO_DT_CUT_USTAR50,RECO_DT_CUT_MEAN,RECO_DT_CUT_SE,RECO_DT_CUT_05,RECO_DT_CUT_16,RECO_DT_CUT_25,RECO_DT_CUT_50,RECO_DT_CUT_75,RECO_DT_CUT_84,RECO_DT_CUT_95,GPP_DT_VUT_REF,GPP_DT_VUT_USTAR50,GPP_DT_VUT_MEAN,GPP_DT_VUT_SE,GPP_DT_VUT_05,GPP_DT_VUT_16,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,GPP_DT_VUT_84,GPP_DT_VUT_95,GPP_DT_CUT_REF,GPP_DT_CUT_USTAR50,GPP_DT_CUT_MEAN,GPP_DT_CUT_SE,GPP_DT_CUT_05,GPP_DT_CUT_16,GPP_DT_CUT_25,GPP_DT_CUT_50,GPP_DT_CUT_75,GPP_DT_CUT_84,GPP_DT_CUT_95,RECO_SR,RECO_SR_N
20041216,8.158,1,7.795,1.955,1,8.762,1.613,1,7.933,6.933,3.16,9.599,2.231,8.158,1,7.795,1.955,1,8.762,1.613,1,124.69,19.654,1,46.195,19.654,1,325.692,1,298.853,325.692,1,331.436,1,298.853,331.436,1,1.084,1,0.724,1.084,1,101.637,100.26,1,2.847,1.4,1,4.142,4.175,1,0.3644,0.520833333,-11.25083333,1,39.58875,1,35.65541667,1,1.268125,1,17.65104167,1,1.930208333,1,354.6664583,1,377.214,1,8.829,9.125,10.013,1,1,1,44.9,26.106,17.772,16.205,20.626,56.793,0,0,0,0,0,0,-1.73354,3,10.5807,1,11.6572,-9999,-9999,1.68645,-9999,-29.9686,1,-32.2807,-9999,-9999,3.3413,-9999,4,2,30,18,30,18,1.97827,2.18752,1,1,0.188076,0.203998,0.409214,0.288084,1.97827,1.97827,1,1,0.203998,0.203998,0.416772,0.288084,1.81564,1.87394,0.944271,0.958333,0.0698192,0.0665769,0.6474,1.46066,1.78542,1.93961,1.9831,2.18752,2.21615,0.678378,1.78542,1.78542,1.94016,2.18752,2.19225,2.21615,0.625,0.875,1,1,1,1,1,0.645833,1,1,1,1,1,1,3.22303,3.54204,1.0479,1.38692,1,1,0.227327,0.261041,0.788114,0.393761,-0.288123,-0.282072,1.94913,2.00275,1,1,0.300056,0.292439,0.332178,0.294925,3.22303,3.22303,1.0479,1.0479,1,1,0.261041,0.261041,0.798491,0.393761,-0.288123,-0.288123,1.94913,1.94913,1,1,0.292439,0.292439,0.325313,0.294925,1.24165,2.03281,2.83082,3.13462,3.22303,3.54204,3.57354,1.24924,2.95245,2.95245,3.14433,3.53713,3.54204,3.57354,0.433333,0.933333,1,1,1,1,1,0.433333,1,1,1,1,1,1,-0.418435,-0.332708,-0.319284,-0.261745,-0.181533,-0.0476952,-0.0404565,-0.508244,-0.332708,-0.319284,-0.282072,-0.260985,-0.256282,-0.0476952,0.777778,0.944444,1,1,1,1,1,0.944444,1,1,1,1,1,1,2.32257,2.30194,2.34092,0.0397725,1.75141,2.18971,2.20169,2.30194,2.60789,2.6222,2.71212,2.6222,2.30194,2.36613,0.0486874,1.74318,2.18971,2.20169,2.32257,2.6222,2.6222,2.77122,0.537155,0.323669,0.466983,0.0616415,-0.00331516,0.00218467,0.00944338,0.537155,0.713403,0.788119,1.10401,0.537155,0.323669,0.550498,0.0582403,-0.00331516,0.00944338,0.26932,0.668274,0.788119,0.85223,1.10401,1.73278,1.85109,2.52152,0.170126,1.54552,1.73278,1.85109,1.92565,2.70488,4.18902,4.35543,1.73278,1.85109,2.37142,0.166293,0.672509,1.54552,1.73278,1.85869,2.70488,3.59833,4.18902,0.875836,0.875836,1.14328,0.0529933,0.875836,0.897245,0.897245,1.00744,1.18704,1.52676,1.56761,0.875836,0.875836,1.08896,0.0420797,0.875836,0.897245,0.904955,1.00744,1.16583,1.18704,1.52676,-9999,-9999
20041217,9.672,1,9.349,1.148,1,10.211,0.978,1,10.487,10.121,1.114,11.095,0.868,9.672,1,9.349,1.148,1,10.211,0.978,1,124.422,10.61,1,16.489,10.61,1,342.941,1,329.665,342.941,1,343.487,1,329.665,343.487,1,1.109,1,1.305,1.109,1,101.476,100.114,1,5.582,59.6,1,7.214,6.159,1,-9999,0,-10.191875,1,22.27333333,1,20.62395833,1,0.373125,1,10.21020833,1,0.682708333,1,363.0604167,1,374.878,1,9.711,9.871,10.261,1,1,1,45.578,26.676,18.131,16.026,19.206,53.408,0,0,0,0,0,0,2.30063,3,12.4075,1,13.5681,-9999,-9999,1.40176,-9999,-36.9185,1,-39.1619,-9999,-9999,4.33973,-9999,3,2,30,18,30,18,2.15498,2.03966,1,1,0.18514,0.170036,0.269778,0.243332,2.15498,2.15498,1,1,0.170036,0.170036,0.259645,0.243332,2.1234,2.11464,0.993229,1,0.0377332,0.0323804,1.54267,1.97232,2.03966,2.15498,2.28884,2.36477,2.37269,1.54267,1.97232,2.03966,2.1472,2.28884,2.32045,2.37269,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2.76245,2.64066,0.923805,0.919275,1,1,0.232508,0.215935,0.30132,0.288724,0.933632,0.840249,1.84103,1.75425,1,1,0.276009,0.24779,0.308972,0.290053,2.76245,2.76245,0.923805,0.923805,1,1,0.215935,0.215935,0.288724,0.288724,0.933632,0.933632,1.84103,1.84103,1,1,0.24779,0.24779,0.284047,0.290053,1.95322,2.56471,2.64066,2.75486,2.94803,2.94803,3.00109,1.95322,2.56471,2.64066,2.75486,2.94803,2.94803,3.00109,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.704934,0.840249,0.85122,0.933632,1.09535,1.11797,1.18125,0.704934,0.793817,0.840249,0.926271,0.968313,1.09535,1.11459,0.777778,1,1,1,1,1,1,1,1,1,1,1,1,1,2.36636,2.33547,2.33261,0.0406077,1.96022,2.10641,2.114,2.33547,2.63363,2.65326,2.73989,2.65326,2.33547,2.39559,0.0498901,1.95409,2.10641,2.114,2.36636,2.65326,2.68681,2.79248,0.219163,0.180488,0.217979,0.0195057,0.0588721,0.0600059,0.141672,0.180488,0.319287,0.364418,0.419439,0.219163,0.180488,0.272185,0.0243329,0.0588721,0.0667579,0.149457,0.260936,0.364418,0.419439,0.485745,2.06213,2.0642,2.85188,0.193122,2.00717,2.03304,2.06213,2.10748,3.5391,4.34176,4.40554,2.06213,2.0642,2.63191,0.183705,0.717884,2.00717,2.06213,2.10748,3.5391,3.9073,4.34176,0.465808,0.465808,0.618369,0.0361455,0.465808,0.468406,0.473864,0.499162,0.651759,0.866519,0.88913,0.465808,0.465808,0.583528,0.0282631,0.465808,0.468406,0.473864,0.499162,0.62431,0.651759,0.866519,-9999,-9999
20041218,8.926,1,9.15,2.105,1,8.554,1.249,1,9.471,9.319,2.366,9.725,2.006,8.926,1,9.15,2.105,1,8.554,1.249,1,124.213,35.262,1,40.488,35.262,1,349.603,1,310.157,349.603,1,338.402,1,310.157,338.402,1,0.885,1,1.265,0.885,1,101.822,100.468,1,2.974,9,1,4.628,3.819,1,-9999,0,21.51229167,1,67.53166667,1,60.59104167,1,2.512291667,1,29.995625,1,3.381875,1,359.9714583,1,376.859,1,9.945,10.123,10.523,1,1,1,45.354,26.521,18.003,16.021,19.722,54.209,0,0,0,0,0,0,0.563542,3,18.5994,1,20.0344,-9999,-9999,1.76299,-9999,-23.6809,1,-24.3438,-9999,-9999,3.95401,-9999,2,2,30,18,30,18,1.18405,1.15409,1,1,0.182788,0.182305,0.236184,0.227958,1.18405,1.18405,1,1,0.182305,0.182305,0.23581,0.227958,1.07844,1.07568,0.979687,0.992708,0.0491031,0.0436074,0.170872,0.968899,1.10952,1.17972,1.23151,1.26804,1.28209,0.170872,0.968899,1.06025,1.13199,1.23151,1.24261,1.26804,0.916667,1,1,1,1,1,1,0.916667,1,1,1,1,1,1,2.88525,2.855,0.600009,0.844525,1,1,0.217425,0.222149,0.278747,0.255618,-1.76606,-1.79263,3.03918,3.00216,1,1,0.29886,0.287028,0.329815,0.318784,2.88525,2.88525,0.600009,0.600009,1,1,0.222149,0.222149,0.282447,0.255618,-1.76606,-1.76606,3.03918,3.03918,1,1,0.287028,0.287028,0.319133,0.318784,1.47463,2.58051,2.74224,2.81365,2.92937,2.92937,2.97125,1.48513,2.67647,2.79643,2.79667,2.92937,2.92937,2.97125,0.866667,1,1,1,1,1,1,0.866667,1,1,1,1,1,1,-2.10141,-1.93656,-1.80995,-1.75181,-1.69357,-1.65756,-1.40333,-2.10141,-1.97097,-1.93656,-1.76606,-1.71763,-1.69357,-1.62881,0.555556,1,1,1,1,1,1,1,1,1,1,1,1,1,2.14264,2.09127,2.07244,0.0374921,1.76669,1.8364,1.86245,2.09127,2.34749,2.35999,2.44097,2.35999,2.09127,2.14159,0.0457761,1.76669,1.8364,1.86245,2.14264,2.35999,2.3984,2.47739,1.01065,0.907223,0.996762,0.0356396,0.708354,0.766111,0.819035,0.907223,1.12848,1.12848,1.53806,1.01065,0.907223,1.06315,0.0421472,0.708354,0.766111,0.867505,1.07945,1.19529,1.24904,1.59581,1.60483,1.54298,2.34931,0.200714,1.47456,1.48842,1.54298,1.60858,2.86236,3.95314,3.99127,1.60483,1.54298,2.11345,0.172985,0.695564,1.47456,1.54298,1.60858,2.83488,2.92122,3.95314,1.32602,1.32602,1.6009,0.0681,1.31488,1.31545,1.32602,1.33708,1.82636,2.18706,2.20527,1.32602,1.32602,1.5503,0.0543997,1.31488,1.31545,1.32602,1.33966,1.66124,1.82636,2.18706,-9999,-9999
20041219,10.618,1,10.297,0.343,1,11.154,0.629,1,11.644,11.514,0.464,11.86,0.041,10.618,1,10.297,0.343,1,11.154,0.629,1,124.063,41.412,1,18.135,41.412,1,355.639,1,345.128,355.639,1,353.057,1,345.128,353.057,1,0.552,1,0.77,0.552,1,100.768,99.377,1,14.01,36.8,1,8.27,6.883,1,-9999,0,22.72875,1,84.07416667,1,64.81270833,1,3.086666667,1,32.08541667,1,4.227916667,1,370.0947917,1,375.98,1,11.013,11.01,10.826,1,1,1,44.824,26.095,17.749,16.138,20.787,56.716,0,0,0,0,0,0,5.17125,3,18.1558,1,18.664,-9999,-9999,1.59941,-9999,-48.7272,1,-50.0912,-9999,-9999,4.81566,-9999,1,2,30,18,30,18,0.414027,0.210708,0.916667,0.916667,0.18691,0.16483,0.250979,0.234998,0.414027,0.414027,0.916667,0.916667,0.16483,0.16483,0.234998,0.234998,0.425712,0.37618,0.927083,0.929688,0.0306082,0.0220032,0.151495,0.210708,0.236969,0.470569,0.521503,0.545702,0.581698,0.151495,0.210708,0.236969,0.414027,0.495498,0.545702,0.563305,0.916667,0.916667,0.895833,0.916667,1,1,1,0.916667,0.916667,0.895833,0.916667,0.916667,1,1,2.34407,2.0599,0.0228546,0.00142137,1,1,0.202445,0.175086,0.304849,0.256151,-2.84284,-2.8917,4.51635,4.45785,0.777778,0.777778,0.341835,0.307013,0.364153,0.339222,2.34407,2.34407,0.0228546,0.0228546,1,1,0.175086,0.175086,0.287409,0.256151,-2.84284,-2.84284,4.51635,4.51635,0.777778,0.777778,0.307013,0.307013,0.331683,0.339222,1.73929,1.97937,2.06203,2.35635,2.43384,2.43522,2.44396,1.73929,2.0599,2.06203,2.34407,2.42868,2.43384,2.43522,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-2.8917,-2.84284,-2.82777,-2.71802,-2.61878,-2.59179,-2.43236,-2.8917,-2.89136,-2.84284,-2.71802,-2.61878,-2.60281,-2.51623,0.333333,0.777778,0.777778,0.777778,1,1,1,0.722222,0.777778,0.777778,0.777778,0.777778,1,1,2.18751,2.12524,2.08692,0.0387864,1.78395,1.82184,1.8602,2.12524,2.36153,2.379,2.45643,2.379,2.12524,2.17809,0.0527607,1.78395,1.82184,1.8602,2.18751,2.379,2.44237,2.48589,1.71694,1.71121,1.71075,0.0193185,1.50355,1.55003,1.64937,1.71121,1.81583,1.8835,1.8835,1.71694,1.71121,1.75238,0.0283929,1.50355,1.62205,1.64949,1.71694,1.8835,1.89436,1.94034,0.821972,0.783351,1.66319,0.25031,0.737683,0.741248,0.783351,0.820804,1.31546,4.09408,4.12355,0.821972,0.783351,1.38138,0.19814,0.69347,0.741248,0.783351,0.820804,1.31002,1.38761,4.12355,1.21683,1.21683,1.48367,0.0737216,1.2146,1.21513,1.21683,1.22375,1.41923,2.23986,2.24959,1.21683,1.21683,1.4378,0.0609684,1.2146,1.21513,1.21513,1.22375,1.41923,1.82532,2.23986,-9999,-9999
20041220,2.245,1,2.669,2.558,1,1.538,0.244,1,3.795,4.019,2.943,3.423,0.675,2.245,1,2.669,2.558,1,1.538,0.244,1,123.972,22.203,1,55.654,22.203,1,295.649,1,254.815,295.649,1,287.106,1,254.815,287.106,1,0.827,1,1.635,0.827,1,101.605,100.345,1,0.451,0,1,3.35,3.127,1,0.363571429,0.583333333,-12.345,1,55.10333333,1,50.63104167,1,1.696041667,1,25.06479167,1,2.175208333,1,328.021875,1,374.493,1,8.838,9.51,10.767,1,1,1,43.988,25.267,17.272,16.447,22.403,61.108,0,0,0,0,0,0,-13.5192,3,14.6963,1,15.2964,-9999,-9999,1.76552,-9999,-2.75807,1,-2.80445,-9999,-9999,2.58458,-9999,20,3,30,18,30,18,0.51685,0.493289,1,1,0.172102,0.16978,0.237837,0.229575,0.51685,0.51685,1,1,0.16978,0.16978,0.236163,0.229575,0.497723,0.454238,0.994792,0.994792,0.033288,0.0252209,0.0809248,0.302081,0.369751,0.522324,0.611142,0.630395,0.65068,0.0809248,0.302081,0.353943,0.51685,0.597104,0.611142,0.646666,1,0.979167,0.979167,1,1,1,1,1,0.979167,0.979167,1,1,1,1,1.56941,1.53394,0.589384,0.640555,1,1,0.207818,0.202145,0.31903,0.303907,-1.28752,-1.28895,1.40702,1.40432,1,1,0.274994,0.277201,0.275637,0.277839,1.56941,1.56941,0.589384,0.589384,1,1,0.202145,0.202145,0.315365,0.303907,-1.28752,-1.28752,1.40702,1.40702,1,1,0.277201,0.277201,0.277839,0.277839,1.00431,1.25931,1.34619,1.57785,1.71317,1.74343,1.7747,1.00431,1.25931,1.32181,1.56941,1.69159,1.71317,1.76851,0.966667,0.966667,1,1,1,1,1,0.966667,0.966667,0.966667,1,1,1,1,-1.46589,-1.32258,-1.29348,-1.28752,-1.28493,-1.28493,-1.28481,-1.46589,-1.32258,-1.29348,-1.28752,-1.28577,-1.28493,-1.28481,0.888889,1,1,1,1,1,1,1,1,1,1,1,1,1,1.26807,1.18505,1.15939,0.0240201,0.978824,0.982723,0.996353,1.18505,1.31536,1.32947,1.3775,1.31536,1.18505,1.19394,0.0254426,0.944817,0.983146,1.04991,1.26177,1.31536,1.32947,1.37758,0.745747,0.668202,0.705154,0.0106375,0.562939,0.64241,0.668202,0.718258,0.730918,0.745747,0.813657,0.745747,0.668202,0.696217,0.0172314,0.417947,0.64241,0.668202,0.718258,0.730918,0.745747,0.835339,0.262577,0.230616,0.748916,0.157058,0.217313,0.230616,0.230768,0.246224,0.310241,2.36237,2.52687,0.262577,0.230616,0.593687,0.126495,0.217313,0.230616,0.242177,0.24735,0.306163,1.16726,2.36237,0.617715,0.617715,0.827189,0.0652563,0.605199,0.606932,0.610091,0.617715,0.64813,1.48658,1.5096,0.617715,0.617715,0.781753,0.0541516,0.590195,0.605199,0.606932,0.617715,0.64813,1.13463,1.48658,-9999,-9999
20041221,0.972,1,-0.495,1.304,1,3.417,1.83,1,1.695,0.361,1.802,3.918,2.174,0.972,1,-0.495,1.304,1,3.417,1.83,1,123.941,46.282,1,49.903,46.282,1,276.933,1,244.83,276.933,1,279.044,1,244.83,279.044,1,0.691,1,1.789,0.691,1,102.216,100.893,1,0,0.4,1,1.995,3.033,1,0.2424,0.520833333,-2.46625,1,70.47041667,1,30.738125,1,4.065625,1,15.216875,1,5.575416667,1,320.1064583,1,380.642,1,6.721,7.84,10.113,1,1,1,44.461,25.576,17.461,16.438,22.385,61.2,0,0,0,0,0,0,-16.8888,3,13.1445,1,13.3332,-9999,-9999,2.15766,-9999,-9.37631,1,-9.32581,-9999,-9999,2.7115,-9999,21,3,30,18,30,18,-0.162598,-0.155569,1,1,0.171367,0.17175,0.238829,0.224628,-0.162598,-0.162598,1,1,0.170618,0.170618,0.238292,0.223764,-0.20126,-0.22878,0.999479,0.999479,0.0310093,0.0227906,-0.675558,-0.41398,-0.223941,-0.162598,-0.12443,-0.0812791,-0.043473,-0.58109,-0.41398,-0.294153,-0.162598,-0.138067,-0.12443,-0.0812791,0.979167,1,1,1,1,1,1,1,1,1,1,1,1,1,1.41912,1.41067,0.112952,0.102288,1,1,0.202937,0.205964,0.251952,0.245433,-2.78303,-2.75088,2.93797,2.8947,1,1,0.282,0.277402,0.341725,0.315157,1.41912,1.41912,0.112952,0.112952,1,1,0.203716,0.203716,0.25258,0.243549,-2.78303,-2.78303,2.93797,2.93797,1,1,0.277402,0.277402,0.33794,0.315157,0.902143,1.18768,1.33964,1.41912,1.45464,1.48632,1.51526,1.03159,1.18768,1.29108,1.41912,1.45464,1.45464,1.51526,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-3.55055,-3.12032,-2.9077,-2.77919,-2.74414,-2.7343,-2.62758,-3.21255,-3.04329,-2.9077,-2.78303,-2.75715,-2.74414,-2.7343,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.13695,1.09184,1.04913,0.0168295,0.870944,0.918051,0.93546,1.09184,1.13695,1.15253,1.18426,1.13657,1.09184,1.06695,0.01876,0.802986,0.922078,0.944583,1.09593,1.13695,1.15253,1.19093,1.29955,1.25444,1.2779,0.0106841,1.17044,1.2012,1.23068,1.27464,1.29955,1.33203,1.37996,1.29955,1.25444,1.26821,0.0164426,1.14406,1.17044,1.22022,1.26721,1.29955,1.33055,1.38408,0.320705,0.255992,0.705527,0.127519,0.224014,0.255992,0.257959,0.313393,0.360354,2.03722,2.20071,0.320705,0.255992,0.578611,0.103726,0.224014,0.255992,0.257959,0.313393,0.333643,1.11244,2.03722,1.256,1.256,1.52641,0.0792105,1.23268,1.24789,1.25049,1.26895,1.3486,2.38788,2.40016,1.256,1.256,1.48015,0.0689445,1.19462,1.23268,1.25049,1.26895,1.3486,2.05344,2.38788,-9999,-9999
